ID,Jahr,Monatscode,Monat,Gastro_Id,Gastro_Description,Umsatz in millionen
2229,2010,MONAT11,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,93.3
2230,2010,MONAT11,November,WZ08-563,Ausschank von Getränken,104.6
2231,2010,MONAT11,November,WZ08-561-01,Gaststättengewerbe,96.3
2232,2010,MONAT11,November,WZ08-55-01,Gastgewerbe,92.9
2233,2010,MONAT12,Dezember,WZ08-55,Beherbergung,87.5
2234,2010,MONAT12,Dezember,WZ08-551,"Hotels, Gasthöfe und Pensionen",89.8
2235,2010,MONAT12,Dezember,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,64.2
2236,2010,MONAT12,Dezember,WZ08-553,Campingplätze,38.4
2237,2010,MONAT12,Dezember,WZ08-559,Sonstige Beherbergungsstätten,100.3
2238,2010,MONAT12,Dezember,WZ08-56,Gastronomie,103.0
2239,2010,MONAT12,Dezember,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",103.6
2240,2010,MONAT12,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.5
2241,2010,MONAT12,Dezember,WZ08-563,Ausschank von Getränken,120.5
2242,2010,MONAT12,Dezember,WZ08-561-01,Gaststättengewerbe,105.6
2243,2010,MONAT12,Dezember,WZ08-55-01,Gastgewerbe,97.1
2244,2011,MONAT01,Januar,WZ08-55,Beherbergung,73.4
2245,2011,MONAT01,Januar,WZ08-551,"Hotels, Gasthöfe und Pensionen",73.4
2246,2011,MONAT01,Januar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,59.2
2247,2011,MONAT01,Januar,WZ08-553,Campingplätze,109.9
2248,2011,MONAT01,Januar,WZ08-559,Sonstige Beherbergungsstätten,91.4
2249,2011,MONAT01,Januar,WZ08-56,Gastronomie,86.9
2250,2011,MONAT01,Januar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",87.4
2251,2011,MONAT01,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,81.3
2252,2011,MONAT01,Januar,WZ08-563,Ausschank von Getränken,96.4
2253,2011,MONAT01,Januar,WZ08-561-01,Gaststättengewerbe,88.5
2254,2011,MONAT01,Januar,WZ08-55-01,Gastgewerbe,81.7
2255,2011,MONAT02,Februar,WZ08-55,Beherbergung,75.5
2256,2011,MONAT02,Februar,WZ08-551,"Hotels, Gasthöfe und Pensionen",76.5
2257,2011,MONAT02,Februar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,63.6
2258,2011,MONAT02,Februar,WZ08-553,Campingplätze,51.4
2259,2011,MONAT02,Februar,WZ08-559,Sonstige Beherbergungsstätten,87.2
2260,2011,MONAT02,Februar,WZ08-56,Gastronomie,84.9
2261,2011,MONAT02,Februar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",84.1
2262,2011,MONAT02,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,84.1
2263,2011,MONAT02,Februar,WZ08-563,Ausschank von Getränken,93.0
2264,2011,MONAT02,Februar,WZ08-561-01,Gaststättengewerbe,85.1
2265,2011,MONAT02,Februar,WZ08-55-01,Gastgewerbe,81.3
2266,2011,MONAT03,März,WZ08-55,Beherbergung,87.0
2267,2011,MONAT03,März,WZ08-551,"Hotels, Gasthöfe und Pensionen",88.1
2268,2011,MONAT03,März,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,70.4
2269,2011,MONAT03,März,WZ08-553,Campingplätze,81.2
2270,2011,MONAT03,März,WZ08-559,Sonstige Beherbergungsstätten,96.0
2271,2011,MONAT03,März,WZ08-56,Gastronomie,97.1
2272,2011,MONAT03,März,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",97.4
2273,2011,MONAT03,März,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,92.7
2274,2011,MONAT03,März,WZ08-563,Ausschank von Getränken,104.7
2275,2011,MONAT03,März,WZ08-561-01,Gaststättengewerbe,98.3
2276,2011,MONAT03,März,WZ08-55-01,Gastgewerbe,93.2
2277,2011,MONAT04,April,WZ08-55,Beherbergung,92.2
2278,2011,MONAT04,April,WZ08-551,"Hotels, Gasthöfe und Pensionen",90.6
2279,2011,MONAT04,April,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,98.6
2280,2011,MONAT04,April,WZ08-553,Campingplätze,160.7
2281,2011,MONAT04,April,WZ08-559,Sonstige Beherbergungsstätten,96.8
2282,2011,MONAT04,April,WZ08-56,Gastronomie,101.5
2283,2011,MONAT04,April,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",103.7
2284,2011,MONAT04,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,87.3
2285,2011,MONAT04,April,WZ08-563,Ausschank von Getränken,118.6
2286,2011,MONAT04,April,WZ08-561-01,Gaststättengewerbe,105.6
2287,2011,MONAT04,April,WZ08-55-01,Gastgewerbe,97.9
2288,2011,MONAT05,Mai,WZ08-55,Beherbergung,110.0
2289,2011,MONAT05,Mai,WZ08-551,"Hotels, Gasthöfe und Pensionen",110.3
2290,2011,MONAT05,Mai,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,110.5
2291,2011,MONAT05,Mai,WZ08-553,Campingplätze,93.0
2292,2011,MONAT05,Mai,WZ08-559,Sonstige Beherbergungsstätten,108.2
2293,2011,MONAT05,Mai,WZ08-56,Gastronomie,106.7
2294,2011,MONAT05,Mai,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",108.6
2295,2011,MONAT05,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,98.3
2296,2011,MONAT05,Mai,WZ08-563,Ausschank von Getränken,113.0
2297,2011,MONAT05,Mai,WZ08-561-01,Gaststättengewerbe,109.1
2298,2011,MONAT05,Mai,WZ08-55-01,Gastgewerbe,108.0
2299,2011,MONAT06,Juni,WZ08-55,Beherbergung,106.8
2300,2011,MONAT06,Juni,WZ08-551,"Hotels, Gasthöfe und Pensionen",104.7
2301,2011,MONAT06,Juni,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,129.8
2302,2011,MONAT06,Juni,WZ08-553,Campingplätze,145.2
2303,2011,MONAT06,Juni,WZ08-559,Sonstige Beherbergungsstätten,106.5
2304,2011,MONAT06,Juni,WZ08-56,Gastronomie,105.6
2305,2011,MONAT06,Juni,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",108.3
2306,2011,MONAT06,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,91.8
2307,2011,MONAT06,Juni,WZ08-563,Ausschank von Getränken,119.6
2308,2011,MONAT06,Juni,WZ08-561-01,Gaststättengewerbe,109.6
2309,2011,MONAT06,Juni,WZ08-55-01,Gastgewerbe,106.0
2310,2011,MONAT07,Juli,WZ08-55,Beherbergung,109.4
2311,2011,MONAT07,Juli,WZ08-551,"Hotels, Gasthöfe und Pensionen",105.3
2312,2011,MONAT07,Juli,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,157.0
2313,2011,MONAT07,Juli,WZ08-553,Campingplätze,180.7
2314,2011,MONAT07,Juli,WZ08-559,Sonstige Beherbergungsstätten,106.5
2315,2011,MONAT07,Juli,WZ08-56,Gastronomie,110.4
2316,2011,MONAT07,Juli,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",114.5
2317,2011,MONAT07,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,93.5
2318,2011,MONAT07,Juli,WZ08-563,Ausschank von Getränken,121.2
2319,2011,MONAT07,Juli,WZ08-561-01,Gaststättengewerbe,115.4
2320,2011,MONAT07,Juli,WZ08-55-01,Gastgewerbe,110.1
2321,2011,MONAT08,August,WZ08-55,Beherbergung,106.3
2322,2011,MONAT08,August,WZ08-551,"Hotels, Gasthöfe und Pensionen",102.1
2323,2011,MONAT08,August,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,153.1
2324,2011,MONAT08,August,WZ08-553,Campingplätze,181.2
2325,2011,MONAT08,August,WZ08-559,Sonstige Beherbergungsstätten,96.8
2326,2011,MONAT08,August,WZ08-56,Gastronomie,106.1
2327,2011,MONAT08,August,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",111.1
2328,2011,MONAT08,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,85.9
2329,2011,MONAT08,August,WZ08-563,Ausschank von Getränken,118.5
2330,2011,MONAT08,August,WZ08-561-01,Gaststättengewerbe,112.0
2331,2011,MONAT08,August,WZ08-55-01,Gastgewerbe,106.1
2332,2011,MONAT09,September,WZ08-55,Beherbergung,116.9
2333,2011,MONAT09,September,WZ08-551,"Hotels, Gasthöfe und Pensionen",116.8
2334,2011,MONAT09,September,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,126.5
2335,2011,MONAT09,September,WZ08-553,Campingplätze,101.8
2336,2011,MONAT09,September,WZ08-559,Sonstige Beherbergungsstätten,96.3
2337,2011,MONAT09,September,WZ08-56,Gastronomie,108.2
2338,2011,MONAT09,September,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",110.0
2339,2011,MONAT09,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,97.1
2340,2011,MONAT09,September,WZ08-563,Ausschank von Getränken,121.4
2341,2011,MONAT09,September,WZ08-561-01,Gaststättengewerbe,111.4
2342,2011,MONAT09,September,WZ08-55-01,Gastgewerbe,111.5
2343,2011,MONAT10,Oktober,WZ08-55,Beherbergung,110.4
2344,2011,MONAT10,Oktober,WZ08-551,"Hotels, Gasthöfe und Pensionen",110.7
2345,2011,MONAT10,Oktober,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,116.8
2346,2011,MONAT10,Oktober,WZ08-553,Campingplätze,74.6
2347,2011,MONAT10,Oktober,WZ08-559,Sonstige Beherbergungsstätten,102.8
2348,2011,MONAT10,Oktober,WZ08-56,Gastronomie,106.3
2349,2011,MONAT10,Oktober,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",107.7
2350,2011,MONAT10,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.1
2351,2011,MONAT10,Oktober,WZ08-563,Ausschank von Getränken,123.5
2352,2011,MONAT10,Oktober,WZ08-561-01,Gaststättengewerbe,109.5
2353,2011,MONAT10,Oktober,WZ08-55-01,Gastgewerbe,107.8
2354,2011,MONAT11,November,WZ08-55,Beherbergung,90.0
2355,2011,MONAT11,November,WZ08-551,"Hotels, Gasthöfe und Pensionen",92.2
2356,2011,MONAT11,November,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,64.5
2357,2011,MONAT11,November,WZ08-553,Campingplätze,38.6
2358,2011,MONAT11,November,WZ08-559,Sonstige Beherbergungsstätten,103.6
2359,2011,MONAT11,November,WZ08-56,Gastronomie,97.7
2360,2011,MONAT11,November,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",97.2
2361,2011,MONAT11,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,96.3
2362,2011,MONAT11,November,WZ08-563,Ausschank von Getränken,104.3
2363,2011,MONAT11,November,WZ08-561-01,Gaststättengewerbe,98.0
2364,2011,MONAT11,November,WZ08-55-01,Gastgewerbe,94.7
2365,2011,MONAT12,Dezember,WZ08-55,Beherbergung,90.4
2366,2011,MONAT12,Dezember,WZ08-551,"Hotels, Gasthöfe und Pensionen",92.9
2367,2011,MONAT12,Dezember,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,64.8
2368,2011,MONAT12,Dezember,WZ08-553,Campingplätze,35.9
2369,2011,MONAT12,Dezember,WZ08-559,Sonstige Beherbergungsstätten,95.2
2370,2011,MONAT12,Dezember,WZ08-56,Gastronomie,108.7
2371,2011,MONAT12,Dezember,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",110.2
2372,2011,MONAT12,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,96.5
2373,2011,MONAT12,Dezember,WZ08-563,Ausschank von Getränken,127.4
2374,2011,MONAT12,Dezember,WZ08-561-01,Gaststättengewerbe,112.2
2375,2011,MONAT12,Dezember,WZ08-55-01,Gastgewerbe,101.7
2376,2012,MONAT01,Januar,WZ08-55,Beherbergung,74.2
2377,2012,MONAT01,Januar,WZ08-551,"Hotels, Gasthöfe und Pensionen",74.3
2378,2012,MONAT01,Januar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,60.3
2379,2012,MONAT01,Januar,WZ08-553,Campingplätze,105.1
2380,2012,MONAT01,Januar,WZ08-559,Sonstige Beherbergungsstätten,92.8
2381,2012,MONAT01,Januar,WZ08-56,Gastronomie,86.4
2382,2012,MONAT01,Januar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",86.1
2383,2012,MONAT01,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,84.4
2384,2012,MONAT01,Januar,WZ08-563,Ausschank von Getränken,94.6
2385,2012,MONAT01,Januar,WZ08-561-01,Gaststättengewerbe,87.2
2386,2012,MONAT01,Januar,WZ08-55-01,Gastgewerbe,81.8
2387,2012,MONAT02,Februar,WZ08-55,Beherbergung,78.9
2388,2012,MONAT02,Februar,WZ08-551,"Hotels, Gasthöfe und Pensionen",79.9
2389,2012,MONAT02,Februar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,66.2
2390,2012,MONAT02,Februar,WZ08-553,Campingplätze,54.2
2391,2012,MONAT02,Februar,WZ08-559,Sonstige Beherbergungsstätten,88.1
2392,2012,MONAT02,Februar,WZ08-56,Gastronomie,86.0
2393,2012,MONAT02,Februar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",84.1
2394,2012,MONAT02,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,88.2
2395,2012,MONAT02,Februar,WZ08-563,Ausschank von Getränken,95.5
2396,2012,MONAT02,Februar,WZ08-561-01,Gaststättengewerbe,85.5
2397,2012,MONAT02,Februar,WZ08-55-01,Gastgewerbe,83.3
2398,2012,MONAT03,März,WZ08-55,Beherbergung,90.7
2399,2012,MONAT03,März,WZ08-551,"Hotels, Gasthöfe und Pensionen",91.6
2400,2012,MONAT03,März,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,76.0
2401,2012,MONAT03,März,WZ08-553,Campingplätze,88.2
2402,2012,MONAT03,März,WZ08-559,Sonstige Beherbergungsstätten,94.3
2403,2012,MONAT03,März,WZ08-56,Gastronomie,98.2
2404,2012,MONAT03,März,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",98.4
2405,2012,MONAT03,März,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.6
2406,2012,MONAT03,März,WZ08-563,Ausschank von Getränken,106.0
2407,2012,MONAT03,März,WZ08-561-01,Gaststättengewerbe,99.3
2408,2012,MONAT03,März,WZ08-55-01,Gastgewerbe,95.4
2409,2012,MONAT04,April,WZ08-55,Beherbergung,93.5
2410,2012,MONAT04,April,WZ08-551,"Hotels, Gasthöfe und Pensionen",92.8
2411,2012,MONAT04,April,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,96.3
2412,2012,MONAT04,April,WZ08-553,Campingplätze,120.2
2413,2012,MONAT04,April,WZ08-559,Sonstige Beherbergungsstätten,94.8
2414,2012,MONAT04,April,WZ08-56,Gastronomie,98.0
2415,2012,MONAT04,April,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",99.7
2416,2012,MONAT04,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,87.5
2417,2012,MONAT04,April,WZ08-563,Ausschank von Getränken,110.3
2418,2012,MONAT04,April,WZ08-561-01,Gaststättengewerbe,101.0
2419,2012,MONAT04,April,WZ08-55-01,Gastgewerbe,96.3
2420,2012,MONAT05,Mai,WZ08-55,Beherbergung,111.6
2421,2012,MONAT05,Mai,WZ08-551,"Hotels, Gasthöfe und Pensionen",111.4
2422,2012,MONAT05,Mai,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,114.8
2423,2012,MONAT05,Mai,WZ08-553,Campingplätze,118.7
2424,2012,MONAT05,Mai,WZ08-559,Sonstige Beherbergungsstätten,100.6
2425,2012,MONAT05,Mai,WZ08-56,Gastronomie,106.6
2426,2012,MONAT05,Mai,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",109.1
2427,2012,MONAT05,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.3
2428,2012,MONAT05,Mai,WZ08-563,Ausschank von Getränken,117.7
2429,2012,MONAT05,Mai,WZ08-561-01,Gaststättengewerbe,110.1
2430,2012,MONAT05,Mai,WZ08-55-01,Gastgewerbe,108.5
2431,2012,MONAT06,Juni,WZ08-55,Beherbergung,108.3
2432,2012,MONAT06,Juni,WZ08-551,"Hotels, Gasthöfe und Pensionen",107.1
2433,2012,MONAT06,Juni,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,122.9
2434,2012,MONAT06,Juni,WZ08-553,Campingplätze,128.4
2435,2012,MONAT06,Juni,WZ08-559,Sonstige Beherbergungsstätten,102.3
2436,2012,MONAT06,Juni,WZ08-56,Gastronomie,103.5
2437,2012,MONAT06,Juni,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",104.9
2438,2012,MONAT06,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.0
2439,2012,MONAT06,Juni,WZ08-563,Ausschank von Getränken,114.2
2440,2012,MONAT06,Juni,WZ08-561-01,Gaststättengewerbe,106.1
2441,2012,MONAT06,Juni,WZ08-55-01,Gastgewerbe,105.4
2442,2012,MONAT07,Juli,WZ08-55,Beherbergung,108.9
2443,2012,MONAT07,Juli,WZ08-551,"Hotels, Gasthöfe und Pensionen",105.6
2444,2012,MONAT07,Juli,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,143.3
2445,2012,MONAT07,Juli,WZ08-553,Campingplätze,183.0
2446,2012,MONAT07,Juli,WZ08-559,Sonstige Beherbergungsstätten,99.9
2447,2012,MONAT07,Juli,WZ08-56,Gastronomie,106.9
2448,2012,MONAT07,Juli,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",110.9
2449,2012,MONAT07,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,91.9
2450,2012,MONAT07,Juli,WZ08-563,Ausschank von Getränken,113.5
2451,2012,MONAT07,Juli,WZ08-561-01,Gaststättengewerbe,111.2
2452,2012,MONAT07,Juli,WZ08-55-01,Gastgewerbe,107.6
2453,2012,MONAT08,August,WZ08-55,Beherbergung,111.6
2454,2012,MONAT08,August,WZ08-551,"Hotels, Gasthöfe und Pensionen",108.2
2455,2012,MONAT08,August,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,148.9
2456,2012,MONAT08,August,WZ08-553,Campingplätze,197.7
2457,2012,MONAT08,August,WZ08-559,Sonstige Beherbergungsstätten,92.7
2458,2012,MONAT08,August,WZ08-56,Gastronomie,107.1
2459,2012,MONAT08,August,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",111.2
2460,2012,MONAT08,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,89.0
2461,2012,MONAT08,August,WZ08-563,Ausschank von Getränken,119.2
2462,2012,MONAT08,August,WZ08-561-01,Gaststättengewerbe,112.2
2463,2012,MONAT08,August,WZ08-55-01,Gastgewerbe,108.8
2464,2012,MONAT09,September,WZ08-55,Beherbergung,119.8
2465,2012,MONAT09,September,WZ08-551,"Hotels, Gasthöfe und Pensionen",120.2
2466,2012,MONAT09,September,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,120.8
2467,2012,MONAT09,September,WZ08-553,Campingplätze,109.8
2468,2012,MONAT09,September,WZ08-559,Sonstige Beherbergungsstätten,92.4
2469,2012,MONAT09,September,WZ08-56,Gastronomie,107.2
2470,2012,MONAT09,September,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",108.8
2471,2012,MONAT09,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,98.4
2472,2012,MONAT09,September,WZ08-563,Ausschank von Getränken,116.9
2473,2012,MONAT09,September,WZ08-561-01,Gaststättengewerbe,109.8
2474,2012,MONAT09,September,WZ08-55-01,Gastgewerbe,111.9
2475,2012,MONAT10,Oktober,WZ08-55,Beherbergung,109.4
2476,2012,MONAT10,Oktober,WZ08-551,"Hotels, Gasthöfe und Pensionen",109.7
2477,2012,MONAT10,Oktober,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,111.7
2478,2012,MONAT10,Oktober,WZ08-553,Campingplätze,80.8
2479,2012,MONAT10,Oktober,WZ08-559,Sonstige Beherbergungsstätten,104.8
2480,2012,MONAT10,Oktober,WZ08-56,Gastronomie,102.9
2481,2012,MONAT10,Oktober,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",103.6
2482,2012,MONAT10,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,96.3
2483,2012,MONAT10,Oktober,WZ08-563,Ausschank von Getränken,114.4
2484,2012,MONAT10,Oktober,WZ08-561-01,Gaststättengewerbe,104.9
2485,2012,MONAT10,Oktober,WZ08-55-01,Gastgewerbe,105.4
2486,2012,MONAT11,November,WZ08-55,Beherbergung,90.7
2487,2012,MONAT11,November,WZ08-551,"Hotels, Gasthöfe und Pensionen",92.8
2488,2012,MONAT11,November,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,68.4
2489,2012,MONAT11,November,WZ08-553,Campingplätze,40.7
2490,2012,MONAT11,November,WZ08-559,Sonstige Beherbergungsstätten,102.3
2491,2012,MONAT11,November,WZ08-56,Gastronomie,96.8
2492,2012,MONAT11,November,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",95.4
2493,2012,MONAT11,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,97.9
2494,2012,MONAT11,November,WZ08-563,Ausschank von Getränken,105.2
2495,2012,MONAT11,November,WZ08-561-01,Gaststättengewerbe,96.6
2496,2012,MONAT11,November,WZ08-55-01,Gastgewerbe,94.4
2497,2012,MONAT12,Dezember,WZ08-55,Beherbergung,91.0
2498,2012,MONAT12,Dezember,WZ08-551,"Hotels, Gasthöfe und Pensionen",93.0
2499,2012,MONAT12,Dezember,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,71.9
2500,2012,MONAT12,Dezember,WZ08-553,Campingplätze,41.1
2501,2012,MONAT12,Dezember,WZ08-559,Sonstige Beherbergungsstätten,92.2
2502,2012,MONAT12,Dezember,WZ08-56,Gastronomie,108.1
2503,2012,MONAT12,Dezember,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",110.5
2504,2012,MONAT12,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,91.8
2505,2012,MONAT12,Dezember,WZ08-563,Ausschank von Getränken,128.9
2506,2012,MONAT12,Dezember,WZ08-561-01,Gaststättengewerbe,112.8
2507,2012,MONAT12,Dezember,WZ08-55-01,Gastgewerbe,101.6
2508,2013,MONAT01,Januar,WZ08-55,Beherbergung,74.6
2509,2013,MONAT01,Januar,WZ08-551,"Hotels, Gasthöfe und Pensionen",75.2
2510,2013,MONAT01,Januar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,54.7
2511,2013,MONAT01,Januar,WZ08-553,Campingplätze,103.5
2512,2013,MONAT01,Januar,WZ08-559,Sonstige Beherbergungsstätten,92.9
2513,2013,MONAT01,Januar,WZ08-56,Gastronomie,84.0
2514,2013,MONAT01,Januar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",83.2
2515,2013,MONAT01,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,86.0
2516,2013,MONAT01,Januar,WZ08-563,Ausschank von Getränken,85.4
2517,2013,MONAT01,Januar,WZ08-561-01,Gaststättengewerbe,83.4
2518,2013,MONAT01,Januar,WZ08-55-01,Gastgewerbe,80.3
2519,2013,MONAT02,Februar,WZ08-55,Beherbergung,76.2
2520,2013,MONAT02,Februar,WZ08-551,"Hotels, Gasthöfe und Pensionen",77.7
2521,2013,MONAT02,Februar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,58.9
2522,2013,MONAT02,Februar,WZ08-553,Campingplätze,48.7
2523,2013,MONAT02,Februar,WZ08-559,Sonstige Beherbergungsstätten,85.2
2524,2013,MONAT02,Februar,WZ08-56,Gastronomie,82.5
2525,2013,MONAT02,Februar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",80.9
2526,2013,MONAT02,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,85.1
2527,2013,MONAT02,Februar,WZ08-563,Ausschank von Getränken,86.8
2528,2013,MONAT02,Februar,WZ08-561-01,Gaststättengewerbe,81.7
2529,2013,MONAT02,Februar,WZ08-55-01,Gastgewerbe,79.9
2530,2013,MONAT03,März,WZ08-55,Beherbergung,87.3
2531,2013,MONAT03,März,WZ08-551,"Hotels, Gasthöfe und Pensionen",88.2
2532,2013,MONAT03,März,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,74.4
2533,2013,MONAT03,März,WZ08-553,Campingplätze,79.9
2534,2013,MONAT03,März,WZ08-559,Sonstige Beherbergungsstätten,89.7
2535,2013,MONAT03,März,WZ08-56,Gastronomie,95.6
2536,2013,MONAT03,März,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",96.5
2537,2013,MONAT03,März,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,90.2
2538,2013,MONAT03,März,WZ08-563,Ausschank von Getränken,101.8
2539,2013,MONAT03,März,WZ08-561-01,Gaststättengewerbe,97.1
2540,2013,MONAT03,März,WZ08-55-01,Gastgewerbe,92.3
2541,2013,MONAT04,April,WZ08-55,Beherbergung,94.5
2542,2013,MONAT04,April,WZ08-551,"Hotels, Gasthöfe und Pensionen",95.4
2543,2013,MONAT04,April,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,81.9
2544,2013,MONAT04,April,WZ08-553,Campingplätze,87.2
2545,2013,MONAT04,April,WZ08-559,Sonstige Beherbergungsstätten,96.5
2546,2013,MONAT04,April,WZ08-56,Gastronomie,96.0
2547,2013,MONAT04,April,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",96.2
2548,2013,MONAT04,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,93.1
2549,2013,MONAT04,April,WZ08-563,Ausschank von Getränken,101.1
2550,2013,MONAT04,April,WZ08-561-01,Gaststättengewerbe,96.8
2551,2013,MONAT04,April,WZ08-55-01,Gastgewerbe,95.4
2552,2013,MONAT05,Mai,WZ08-55,Beherbergung,102.8
