,MESS_DATUM, RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK
3680,1950-01-28,0.0,0,5.9,0,0.3,3.2,1010.2,-3.6,70.0,0.8,-5.5,-6.3
3681,1950-01-29,0.0,0,7.6,0,0.0,2.7,1010.4,-5.1,64.0,-1.3,-8.0,-9.3
3682,1950-01-30,0.5,7,7.5,0,2.7,2.8,1008.3,-3.8,64.0,0.6,-9.2,-10.9
3683,1950-01-31,4.8,8,0.0,1,8.0,5.5,1002.2,1.1,86.0,3.1,-4.3,-5.8
3684,1950-02-01,0.7,1,0.3,0,6.7,6.4,1001.5,4.3,76.0,5.2,3.1,1.1
3685,1950-02-02,0.4,1,0.2,0,8.0,6.5,1002.6,5.6,71.0,6.8,3.7,2.2
3686,1950-02-03,2.7,1,0.0,0,7.7,7.1,999.2,7.6,68.0,8.8,5.3,4.7
3687,1950-02-04,0.8,1,0.0,0,7.0,8.9,997.8,7.7,84.0,9.3,6.6,5.1
3688,1950-02-05,2.7,1,2.9,0,6.3,7.1,991.2,7.2,68.0,8.8,5.8,5.1
3689,1950-02-06,1.7,1,0.3,0,6.7,8.3,983.9,7.7,78.0,8.3,5.5,3.9
3690,1950-02-07,0.3,1,0.1,0,5.7,7.1,1003.2,5.0,80.0,7.5,4.3,3.6
3691,1950-02-08,9.2,1,0.3,0,8.0,7.6,993.1,5.3,83.0,7.3,4.3,3.3
3692,1950-02-09,4.9,1,3.5,0,7.7,6.3,996.8,3.0,82.0,5.0,1.0,-0.1
3693,1950-02-10,18.1,1,0.0,0,8.0,10.3,986.3,9.2,91.0,11.3,2.2,1.5
3694,1950-02-11,1.4,1,0.7,0,5.7,6.7,982.7,6.3,69.0,11.1,5.4,4.4
3695,1950-02-12,4.4,1,2.3,0,6.3,6.9,985.8,5.9,75.0,7.0,3.6,3.4
3696,1950-02-13,5.2,1,0.5,0,7.0,7.6,979.6,7.8,71.0,8.9,6.2,5.4
3697,1950-02-14,1.1,1,0.9,0,6.0,6.5,996.3,4.0,81.0,7.1,2.1,1.5
3698,1950-02-15,2.8,1,0.0,0,8.0,9.7,1005.4,8.6,89.0,10.3,3.6,2.0
3699,1950-02-16,0.0,0,0.0,0,7.7,9.5,1016.6,10.1,76.0,10.8,9.6,8.9
3700,1950-02-17,0.0,0,8.1,0,0.0,7.9,1017.2,11.9,58.0,16.7,6.7,5.1
3701,1950-02-18,0.0,0,7.9,0,0.3,7.1,1013.0,12.8,48.0,17.8,10.1,6.8
3702,1950-02-19,1.7,1,3.7,0,6.0,9.1,1007.8,9.6,76.0,12.4,7.1,5.5
3703,1950-02-20,12.2,1,0.2,0,8.0,9.5,988.8,8.2,85.0,11.3,7.1,6.9
3704,1950-02-21,1.8,1,0.0,0,5.7,7.5,999.1,4.4,86.0,8.0,3.4,5.3
3705,1950-02-22,0.0,0,0.2,0,5.3,6.0,1014.0,4.0,73.0,5.8,3.1,1.5
3706,1950-02-23,3.0,1,5.5,0,1.3,5.3,1001.4,4.4,65.0,7.3,1.1,-1.9
3707,1950-02-24,5.8,1,0.0,0,8.0,9.9,991.8,8.2,92.0,9.6,4.1,2.3
3708,1950-02-25,6.7,8,0.0,0,7.7,8.5,981.4,8.6,75.0,10.3,7.6,7.2
3709,1950-02-26,0.1,7,0.4,7,7.7,4.7,989.1,0.0,77.0,7.8,-1.4,-1.9
3710,1950-02-27,2.4,7,8.2,0,5.0,4.3,1005.2,0.9,67.0,3.9,-2.1,-2.5
3711,1950-02-28,1.0,7,0.5,1,6.3,5.1,1006.2,2.0,72.0,3.4,-0.4,-2.3
3712,1950-03-01,0.0,7,0.9,0,6.7,5.3,1011.4,1.1,80.0,2.8,0.5,-1.2
3713,1950-03-02,0.0,0,10.1,0,0.0,4.1,1017.4,1.3,65.0,5.9,-2.9,-4.5
3714,1950-03-03,0.0,1,4.6,0,6.0,4.1,1016.2,4.8,49.0,7.8,-0.3,-2.3
3715,1950-03-04,0.1,1,1.7,0,6.0,7.7,1016.6,4.8,88.0,9.5,3.2,2.5
3716,1950-03-05,0.0,1,0.0,0,8.0,8.1,1021.5,7.4,80.0,8.8,4.2,0.8
3717,1950-03-06,0.0,0,0.0,0,8.0,9.1,1025.4,8.8,81.0,10.2,7.1,5.7
3718,1950-03-07,0.0,0,4.0,0,5.3,9.1,1021.6,7.9,84.0,12.2,4.8,1.9
3719,1950-03-08,0.0,0,5.9,0,2.7,9.2,1012.8,9.0,82.0,14.3,2.6,2.2
3720,1950-03-09,1.1,1,1.5,0,7.3,8.5,1006.6,8.5,78.0,10.8,4.8,4.5
3721,1950-03-10,0.0,1,0.4,0,7.0,7.1,1004.8,4.5,82.0,9.1,3.2,2.9
3722,1950-03-11,1.1,1,0.0,0,8.0,6.4,1001.1,4.4,78.0,5.3,1.8,-0.3
3723,1950-03-12,1.5,1,4.8,0,1.0,5.6,998.0,3.8,69.0,7.6,2.1,0.7
3724,1950-03-13,1.2,8,2.4,0,5.0,6.0,1001.2,2.0,85.0,5.7,0.8,-0.7
3725,1950-03-14,0.7,8,0.9,0,7.3,5.1,1004.4,3.8,65.0,5.3,0.5,-1.5
3726,1950-03-15,0.3,1,3.3,0,3.7,7.7,1005.1,7.4,76.0,12.4,2.3,0.9
3727,1950-03-16,0.0,1,5.5,0,2.7,8.8,1001.6,12.7,61.0,15.8,7.4,5.1
3728,1950-03-17,8.3,1,0.0,0,7.7,9.9,1001.4,10.8,76.0,13.2,10.2,8.6
3729,1950-03-18,0.0,0,6.6,0,1.7,7.1,1005.1,12.5,52.0,15.6,7.0,5.5
3730,1950-03-19,0.0,0,1.9,0,5.0,8.1,1002.4,11.4,60.0,13.7,10.6,9.5
3731,1950-03-20,0.0,1,4.8,0,3.7,7.7,1003.8,10.8,61.0,14.3,6.9,4.6
3732,1950-03-21,0.0,1,0.3,0,7.7,9.5,1001.6,10.7,74.0,12.4,8.3,6.9
3733,1950-03-22,0.0,0,5.9,0,4.0,10.4,1011.1,10.7,81.0,16.0,8.1,5.3
3734,1950-03-23,0.3,1,0.7,0,7.3,9.6,1014.2,12.8,67.0,15.7,7.1,4.3
3735,1950-03-24,1.0,1,0.9,0,5.7,10.4,1013.8,10.7,79.0,13.7,9.6,10.0
3736,1950-03-25,0.0,0,0.2,0,8.0,8.5,1015.0,7.2,84.0,9.6,6.1,5.9
3737,1950-03-26,0.0,0,6.7,0,2.7,8.3,1011.5,9.5,71.0,13.9,6.6,6.1
3738,1950-03-27,0.0,0,10.1,0,0.3,6.9,1013.2,9.2,63.0,15.3,2.7,0.1
3739,1950-03-28,0.0,0,6.7,0,3.0,6.8,1010.7,6.7,70.0,11.3,3.7,3.7
3740,1950-03-29,0.1,1,0.4,0,5.7,6.0,1003.1,4.7,72.0,7.9,0.8,-0.8
3741,1950-03-30,0.0,0,0.1,0,6.3,6.1,1005.0,6.0,67.0,7.5,3.9,2.6
3742,1950-03-31,0.0,0,0.4,0,8.0,6.7,1006.3,6.6,71.0,8.3,2.3,-0.7
3743,1950-04-01,8.9,1,0.0,0,8.0,9.2,997.6,9.0,81.0,10.4,6.4,5.7
3744,1950-04-02,3.5,1,2.2,0,6.0,8.4,978.7,8.1,76.0,10.4,6.6,7.8
3745,1950-04-03,7.1,1,1.8,0,5.7,7.7,985.1,6.6,79.0,10.3,4.6,3.5
3746,1950-04-04,2.6,1,2.4,0,7.3,7.5,994.8,6.0,81.0,8.4,3.8,2.8
3747,1950-04-05,0.1,1,4.6,0,4.3,7.2,998.3,7.5,70.0,10.3,5.6,4.5
3748,1950-04-06,0.6,1,1.2,0,4.3,8.0,1006.6,8.0,74.0,11.0,5.8,4.5
3749,1950-04-07,0.0,0,11.2,0,0.3,7.1,1009.5,10.4,59.0,15.8,2.8,1.3
3750,1950-04-08,1.0,1,5.3,0,3.3,8.8,1000.2,15.0,52.0,21.4,9.9,7.5
3751,1950-04-09,5.1,1,3.2,0,6.3,7.5,993.9,8.9,63.0,13.8,6.7,9.1
3752,1950-04-10,9.3,1,1.7,0,8.0,7.1,989.5,6.6,73.0,8.6,4.3,3.1
3753,1950-04-11,0.8,1,1.6,0,4.7,6.9,988.3,6.9,70.0,8.4,4.6,3.5
3754,1950-04-12,0.9,1,3.2,0,5.3,7.3,988.6,7.0,71.0,11.0,5.4,4.5
3755,1950-04-13,6.6,1,2.4,0,6.0,7.3,991.1,5.8,80.0,9.8,3.7,1.5
3756,1950-04-14,0.0,1,6.0,0,2.7,7.5,996.4,7.0,75.0,11.1,3.4,1.7
3757,1950-04-15,1.6,1,3.7,0,7.3,6.7,999.5,7.0,67.0,10.8,3.6,1.6
3758,1950-04-16,0.0,1,2.9,0,5.3,7.1,1002.0,6.8,72.0,11.2,3.6,3.7
3759,1950-04-17,0.0,0,11.9,0,0.7,6.4,1000.3,8.2,61.0,12.2,3.1,0.9
3760,1950-04-18,0.2,1,2.3,0,6.3,6.5,988.3,10.6,52.0,13.2,5.6,3.5
3761,1950-04-19,5.3,1,1.6,0,6.0,9.9,996.2,12.0,69.0,17.2,8.5,6.7
3762,1950-04-20,0.0,0,7.7,0,4.7,8.7,1002.0,12.6,60.0,16.8,7.7,6.5
3763,1950-04-21,2.0,1,9.8,0,3.3,9.3,1004.6,11.8,67.0,18.0,6.6,4.4
3764,1950-04-22,2.3,1,0.0,0,8.0,10.3,1003.4,9.6,86.0,10.8,8.9,8.3
3765,1950-04-23,1.4,1,1.5,0,6.7,7.9,999.5,9.5,68.0,12.5,6.1,6.1
3766,1950-04-24,4.2,8,0.5,0,7.7,8.0,984.0,6.0,83.0,10.3,4.3,5.5
3767,1950-04-25,4.0,8,1.7,0,6.3,5.5,990.6,2.7,74.0,7.0,0.6,1.6
3768,1950-04-26,11.6,1,0.9,0,8.0,6.8,986.6,3.2,89.0,6.6,0.7,-1.1
3769,1950-04-27,6.0,1,0.6,0,5.7,7.3,994.8,5.8,79.0,7.4,3.0,2.1
3770,1950-04-28,3.9,1,0.8,0,7.0,8.3,1001.0,6.8,85.0,9.8,4.1,2.5
3771,1950-04-29,2.1,1,5.2,0,4.0,7.6,1009.2,8.7,68.0,12.1,6.4,5.1
3772,1950-04-30,0.0,0,8.6,0,4.0,10.9,1012.3,14.1,71.0,18.3,7.5,6.5
3773,1950-05-01,0.0,0,10.7,0,1.0,11.7,1009.2,18.5,55.0,23.5,13.1,10.3
3774,1950-05-02,0.4,1,6.5,0,3.7,10.5,1006.8,14.2,62.0,18.3,11.4,10.7
3775,1950-05-03,0.0,1,8.3,0,3.3,9.9,1006.8,11.2,73.0,15.2,9.6,8.5
3776,1950-05-04,0.3,1,1.6,0,6.7,9.6,1008.2,10.6,77.0,14.1,7.6,5.9
3777,1950-05-05,7.6,1,0.0,0,8.0,10.7,1006.6,9.0,91.0,11.7,7.8,6.4
3778,1950-05-06,0.0,0,8.4,0,0.7,8.9,1008.3,12.0,64.0,16.1,5.6,3.7
3779,1950-05-07,5.6,1,1.3,0,7.7,10.4,1008.3,10.5,82.0,14.5,7.1,4.7
3780,1950-05-08,0.0,0,0.0,0,6.7,11.3,1006.3,12.2,81.0,14.3,9.3,8.5
3781,1950-05-09,0.0,0,8.3,0,3.7,13.7,1008.4,16.2,78.0,22.3,8.7,9.2
3782,1950-05-10,0.0,0,11.5,0,1.0,10.0,1011.6,16.1,55.0,20.6,11.6,10.2
3783,1950-05-11,0.0,0,14.1,0,0.3,10.9,1013.4,18.0,55.0,22.4,9.1,6.3
3784,1950-05-12,0.0,0,14.3,0,0.3,11.2,1011.5,20.0,50.0,25.4,10.6,8.1
3785,1950-05-13,0.0,0,13.8,0,0.0,11.5,1007.5,20.1,51.0,25.4,11.6,9.3
3786,1950-05-14,0.0,0,11.5,0,0.7,11.6,1005.1,15.8,64.0,23.6,11.3,9.0
3787,1950-05-15,0.0,0,7.2,0,3.3,7.6,1005.6,10.5,61.0,15.8,6.1,5.4
3788,1950-05-16,0.0,0,3.0,0,5.0,9.5,1001.5,11.9,71.0,17.3,6.6,4.7
3789,1950-05-17,3.1,1,3.3,0,7.3,8.7,996.0,11.5,65.0,15.8,6.1,5.3
3790,1950-05-18,5.8,1,0.6,0,7.7,11.9,990.7,11.6,84.0,17.3,8.1,7.8
3791,1950-05-19,0.1,1,1.8,0,6.0,10.8,999.9,12.1,78.0,15.4,8.6,8.3
3792,1950-05-20,4.8,1,4.3,0,6.7,14.1,1000.6,18.1,68.0,22.4,11.3,9.8
3793,1950-05-21,8.6,1,3.7,0,6.3,15.1,1000.3,22.6,57.0,27.8,14.7,12.4
3794,1950-05-22,0.0,0,2.6,0,5.0,15.9,1005.0,18.4,74.0,22.4,16.3,14.8
3795,1950-05-23,3.8,1,4.3,0,5.3,14.9,1004.4,17.8,73.0,23.4,13.1,11.9
3796,1950-05-24,5.3,1,0.7,0,7.7,13.6,1004.7,13.1,88.0,19.3,11.6,12.9
3797,1950-05-25,4.2,1,5.2,0,6.3,14.7,1003.6,16.7,76.0,21.0,10.7,9.7
3798,1950-05-26,1.8,1,2.2,0,4.7,14.1,998.8,15.2,80.0,19.4,14.1,13.8
3799,1950-05-27,11.8,1,0.3,0,7.7,11.9,998.0,12.6,81.0,14.8,11.8,10.9
3800,1950-05-28,7.1,1,1.9,0,5.0,10.3,1003.4,10.8,80.0,13.0,8.6,8.0
3801,1950-05-29,0.0,0,12.0,0,2.7,11.1,1013.2,14.7,66.0,18.8,8.7,7.3
3802,1950-05-30,0.0,0,4.1,0,2.7,12.4,1011.8,15.7,70.0,19.3,10.8,9.9
3803,1950-05-31,0.0,0,3.5,0,5.3,11.5,1013.0,14.9,67.0,18.7,12.1,11.4
3804,1950-06-01,0.0,0,13.6,0,1.0,10.9,1011.9,16.2,61.0,21.9,8.1,7.2
3805,1950-06-02,0.0,0,14.1,0,0.3,11.9,1010.8,18.9,55.0,25.3,9.6,7.5
3806,1950-06-03,0.0,0,11.1,0,1.0,13.1,1011.6,22.5,48.0,28.4,15.0,12.3
3807,1950-06-04,0.0,0,14.9,0,0.0,12.9,1013.0,23.6,45.0,29.6,15.1,12.5
3808,1950-06-05,0.0,0,11.4,0,1.3,14.5,1014.2,24.5,48.0,30.2,16.3,13.7
3809,1950-06-06,0.0,0,11.7,0,1.3,14.3,1012.3,25.0,46.0,31.4,17.2,14.6
3810,1950-06-07,0.0,0,11.6,0,1.0,13.5,1009.1,27.2,38.0,32.1,18.6,15.7
3811,1950-06-08,1.9,1,6.7,0,3.7,18.0,1003.4,22.1,67.0,27.1,19.3,16.9
3812,1950-06-09,0.0,0,6.4,0,4.0,12.1,1003.5,16.0,64.0,21.0,13.6,13.6
3813,1950-06-10,0.0,0,7.9,0,2.3,10.3,1009.6,16.2,57.0,20.5,8.6,8.0
3814,1950-06-11,0.0,0,11.9,0,0.7,12.0,1013.4,17.3,61.0,22.3,10.6,8.9
3815,1950-06-12,0.0,0,15.3,0,0.0,10.9,1009.8,19.2,51.0,25.2,9.7,8.9
3816,1950-06-13,11.8,1,7.3,0,5.0,15.3,1001.4,21.0,61.0,27.9,13.1,11.4
3817,1950-06-14,2.5,1,4.5,0,7.3,13.9,998.0,18.0,68.0,21.0,15.0,12.9
3818,1950-06-15,0.0,1,4.2,0,7.3,14.4,999.2,16.2,75.0,22.9,14.4,14.6
3819,1950-06-16,0.0,0,7.1,0,2.7,10.5,999.6,16.7,56.0,23.1,10.3,8.6
3820,1950-06-17,0.0,0,7.2,0,2.0,11.2,1000.8,17.7,56.0,22.1,11.5,9.4
3821,1950-06-18,1.1,1,5.4,0,2.3,12.7,1004.4,18.0,61.0,22.4,12.7,10.4
3822,1950-06-19,0.0,1,8.0,0,1.7,13.6,1007.1,19.4,60.0,24.2,15.0,13.1
3823,1950-06-20,1.0,1,4.4,0,3.3,14.7,1000.2,21.8,55.0,27.4,14.1,12.5
3824,1950-06-21,6.0,1,2.8,0,6.0,13.7,992.2,19.0,62.0,21.9,17.1,15.4
3825,1950-06-22,14.3,1,5.0,0,5.3,11.2,997.9,13.8,71.0,17.8,10.8,10.5
3826,1950-06-23,20.9,1,0.3,0,7.3,12.3,1000.4,12.8,81.0,15.4,11.5,10.7
3827,1950-06-24,0.0,1,5.8,0,3.3,11.6,1006.6,15.4,67.0,19.4,10.4,8.9
3828,1950-06-25,1.6,1,1.1,0,7.7,14.9,1006.7,16.4,79.0,18.9,13.9,13.0
3829,1950-06-26,0.2,1,1.5,0,7.3,15.6,1011.2,18.3,76.0,21.6,13.6,12.3
3830,1950-06-27,0.1,1,0.1,0,8.0,17.5,1009.9,18.6,82.0,20.3,15.7,15.6
3831,1950-06-28,0.0,0,0.0,0,5.7,17.3,1007.9,19.3,78.0,21.4,17.4,17.1
3832,1950-06-29,0.0,0,14.1,0,0.7,19.7,1004.6,25.0,64.0,29.4,16.9,15.3
3833,1950-06-30,2.7,1,9.0,0,4.7,17.1,1003.1,21.8,64.0,26.9,20.0,19.7
3834,1950-07-01,0.0,1,8.0,0,5.0,12.7,1008.3,18.1,62.0,21.9,15.5,15.1
3835,1950-07-02,0.0,0,13.0,0,2.3,14.3,1005.8,19.8,62.0,25.4,12.6,11.1
3836,1950-07-03,0.9,1,7.2,0,4.0,19.5,1000.0,23.2,70.0,27.1,13.6,13.1
3837,1950-07-04,2.8,1,7.6,0,5.7,19.2,1002.3,21.1,76.0,25.2,18.3,17.7
3838,1950-07-05,5.1,1,1.2,0,7.3,20.3,999.0,19.2,90.0,23.5,18.1,17.5
3839,1950-07-06,13.0,1,3.3,0,7.0,16.3,1001.8,17.9,79.0,21.3,14.8,14.3
3840,1950-07-07,5.8,1,7.2,0,6.3,17.3,1002.3,17.9,83.0,20.7,15.1,14.2
3841,1950-07-08,0.0,0,7.9,0,4.7,15.9,1010.3,19.1,74.0,23.6,14.9,14.1
3842,1950-07-09,1.4,1,15.2,0,0.0,16.5,1004.7,24.3,55.0,28.4,15.0,13.4
3843,1950-07-10,1.8,1,6.4,0,6.0,14.1,1001.8,17.4,70.0,24.3,15.3,13.4
3844,1950-07-11,22.1,1,3.4,0,7.0,14.1,997.4,15.8,79.0,19.6,13.3,12.5
3845,1950-07-12,0.0,0,9.4,0,5.7,13.1,1002.6,16.7,69.0,20.2,13.1,11.8
3846,1950-07-13,0.0,0,11.7,0,3.3,12.9,1005.1,18.3,63.0,22.5,11.6,9.9
3847,1950-07-14,9.7,1,1.7,0,5.7,15.6,999.5,16.3,81.0,22.5,13.8,11.7
3848,1950-07-15,0.0,0,8.2,0,6.0,13.6,1004.2,17.8,69.0,22.6,12.5,11.1
3849,1950-07-16,2.4,1,10.6,0,4.7,14.5,999.1,19.2,64.0,25.9,15.6,13.4
3850,1950-07-17,0.0,0,11.7,0,5.3,12.8,1004.6,18.8,59.0,22.1,14.8,13.1
3851,1950-07-18,0.0,0,9.0,0,6.0,14.7,1010.0,19.9,63.0,23.3,14.9,12.6
3852,1950-07-19,0.0,1,0.0,0,8.0,18.8,1012.8,18.5,89.0,19.9,17.5,16.4
3853,1950-07-20,0.0,0,0.4,0,6.0,18.4,1009.8,19.9,79.0,23.4,17.8,16.2
3854,1950-07-21,4.2,1,9.7,0,5.0,19.2,1002.0,22.3,71.0,29.5,15.3,13.3
3855,1950-07-22,3.4,1,3.4,0,4.3,19.5,1000.7,21.1,77.0,24.2,17.0,14.9
3856,1950-07-23,8.2,1,4.6,0,6.7,15.3,993.5,18.4,72.0,20.9,15.9,15.1
3857,1950-07-24,3.6,1,5.1,0,5.7,14.3,1001.6,15.7,81.0,18.9,13.9,13.3
3858,1950-07-25,1.6,1,5.5,0,7.7,15.1,1005.2,18.0,74.0,22.3,14.1,12.9
3859,1950-07-26,0.9,1,2.5,0,7.3,19.1,1003.9,19.3,85.0,22.6,15.8,15.7
3860,1950-07-27,0.0,0,11.0,0,3.0,12.7,1005.9,17.6,65.0,22.5,14.4,13.6
3861,1950-07-28,0.1,1,9.8,0,3.0,13.1,1005.1,18.9,60.0,23.9,12.1,10.1
3862,1950-07-29,0.0,1,8.1,0,6.3,13.1,1005.6,16.7,70.0,20.7,13.6,11.9
3863,1950-07-30,0.0,0,7.2,0,5.7,13.3,1006.6,17.0,69.0,21.2,11.6,9.7
3864,1950-07-31,0.2,1,1.9,0,7.3,14.8,999.4,19.2,66.0,21.9,13.8,11.5
3865,1950-08-01,0.3,1,1.9,0,6.0,15.1,999.5,18.3,72.0,22.0,16.2,15.1
3866,1950-08-02,7.9,1,2.3,0,5.7,14.8,994.8,15.6,79.0,21.8,13.6,12.4
3867,1950-08-03,12.7,1,3.8,0,7.3,12.8,994.8,13.7,81.0,17.2,11.8,10.5
3868,1950-08-04,0.3,1,4.8,0,6.3,15.7,999.8,17.0,82.0,21.1,12.6,12.1
3869,1950-08-05,0.0,0,2.8,0,5.0,16.1,1007.0,17.8,79.0,22.5,14.9,14.9
3870,1950-08-06,0.0,0,13.2,0,1.7,14.5,1005.2,20.4,60.0,26.0,13.4,11.3
3871,1950-08-07,0.0,0,12.1,0,1.7,12.5,1001.0,20.3,53.0,25.8,13.9,12.1
3872,1950-08-08,0.0,0,5.9,0,3.3,12.8,1001.1,20.1,56.0,26.4,13.4,10.9
3873,1950-08-09,0.0,0,9.2,0,1.0,14.1,1001.4,24.1,47.0,29.0,15.1,11.9
3874,1950-08-10,11.4,1,10.6,0,3.3,14.3,1005.1,22.0,55.0,30.8,17.7,14.3
3875,1950-08-11,0.1,1,4.1,0,3.3,14.8,1011.4,17.9,75.0,23.0,14.1,14.1
3876,1950-08-12,0.0,1,10.8,0,3.7,15.7,1009.8,20.0,69.0,24.9,13.5,11.9
3877,1950-08-13,5.2,1,0.1,0,8.0,16.8,1005.4,19.3,74.0,22.7,16.5,14.5
3878,1950-08-14,0.0,0,6.1,0,3.0,13.7,1007.1,17.6,70.0,22.3,14.6,13.9
3879,1950-08-15,0.0,0,7.1,0,2.3,15.6,1003.5,19.7,68.0,24.1,14.2,11.7
3880,1950-08-16,1.0,1,0.0,0,7.7,15.6,996.3,17.6,76.0,21.1,15.7,13.8
3881,1950-08-17,1.3,1,4.4,0,5.0,12.7,994.2,17.4,64.0,21.3,14.1,12.1
3882,1950-08-18,1.4,1,6.7,0,3.7,11.6,994.8,14.9,68.0,19.8,13.1,11.5
3883,1950-08-19,0.4,1,8.3,0,3.3,11.9,1005.2,16.0,65.0,20.4,11.9,9.9
3884,1950-08-20,0.0,0,10.6,0,3.3,13.2,1009.4,18.8,62.0,23.8,11.6,9.7
3885,1950-08-21,0.0,0,11.0,0,1.7,14.1,1007.9,23.7,49.0,29.3,16.6,12.9
3886,1950-08-22,0.0,1,2.9,0,3.0,17.9,1005.6,23.3,62.0,27.1,18.8,14.9
3887,1950-08-23,11.9,1,4.2,0,6.3,19.6,1002.3,24.1,65.0,29.8,18.8,15.9
3888,1950-08-24,4.5,1,0.6,0,6.7,18.8,1001.5,19.8,80.0,24.0,17.9,15.9
3889,1950-08-25,0.0,0,12.4,0,0.3,14.7,1005.4,18.8,67.0,23.8,14.6,12.5
3890,1950-08-26,0.0,0,4.2,0,5.3,17.7,998.6,21.0,72.0,26.6,14.4,12.7
3891,1950-08-27,1.5,1,6.5,0,3.0,15.9,1001.5,18.9,72.0,24.0,16.4,13.7
3892,1950-08-28,2.1,1,2.9,0,5.3,17.6,998.2,19.4,78.0,24.9,16.1,13.7
3893,1950-08-29,0.5,1,2.1,0,4.3,13.1,1002.6,16.2,70.0,19.8,14.5,14.6
3894,1950-08-30,0.4,1,1.5,0,7.3,13.6,1008.8,16.7,73.0,20.8,13.3,12.1
3895,1950-08-31,0.0,1,1.9,0,6.0,15.1,1000.8,18.6,71.0,23.5,14.4,12.8
3896,1950-09-01,0.0,0,5.1,0,2.0,14.0,1000.0,15.4,78.0,20.4,13.1,11.7
3897,1950-09-02,2.3,1,0.5,0,6.0,13.3,1000.0,14.6,79.0,17.8,10.1,7.9
3898,1950-09-03,0.5,1,2.9,0,5.7,11.1,1002.8,13.8,70.0,16.6,11.4,10.1
3899,1950-09-04,0.5,1,0.2,0,7.7,14.8,1002.3,15.4,85.0,17.7,11.1,9.3
3900,1950-09-05,2.2,1,0.2,0,8.0,18.0,1003.5,16.7,94.0,19.2,15.9,15.3
3901,1950-09-06,5.3,1,2.7,0,4.7,15.2,1000.6,17.6,77.0,21.5,12.3,11.7
3902,1950-09-07,1.0,1,1.8,0,5.3,13.6,996.3,14.2,82.0,19.0,12.9,14.1
3903,1950-09-08,0.1,1,2.2,0,7.0,11.6,1003.9,14.4,72.0,17.2,11.1,9.4
3904,1950-09-09,2.1,1,0.0,0,8.0,14.3,1002.3,14.7,87.0,16.0,11.8,10.6
3905,1950-09-10,3.9,1,1.3,0,8.0,17.5,1002.7,16.7,91.0,20.4,15.6,14.7
3906,1950-09-11,0.0,1,6.2,0,3.0,15.9,1002.7,18.8,74.0,22.5,14.3,14.0
3907,1950-09-12,0.0,0,0.5,0,7.7,13.6,1006.2,15.6,77.0,19.5,13.9,13.5
3908,1950-09-13,0.0,0,4.1,0,3.0,11.6,1006.3,14.6,68.0,18.3,13.0,13.3
3909,1950-09-14,0.1,1,5.4,0,5.7,15.2,998.8,17.1,77.0,23.0,12.6,9.1
3910,1950-09-15,6.3,1,0.0,0,8.0,14.8,989.1,15.6,82.0,19.8,13.8,12.2
3911,1950-09-16,0.0,0,2.4,0,3.7,12.8,1001.2,14.0,80.0,18.0,12.1,11.2
3912,1950-09-17,0.0,1,2.1,0,1.3,11.5,1000.2,14.2,70.0,17.3,10.7,8.3
3913,1950-09-18,1.7,1,2.3,0,3.7,10.5,1001.8,11.2,80.0,14.9,10.1,9.2
3914,1950-09-19,0.0,1,6.3,0,1.3,10.4,999.9,12.1,74.0,16.1,9.1,7.5
3915,1950-09-20,7.3,1,0.6,0,6.3,11.5,994.3,12.2,80.0,16.4,8.2,5.9
3916,1950-09-21,3.3,1,4.4,0,5.0,10.7,994.3,11.0,81.0,14.5,8.5,8.1
3917,1950-09-22,9.8,1,2.7,0,3.0,10.1,1003.6,10.3,81.0,14.0,8.6,6.9
3918,1950-09-23,10.1,1,2.9,0,5.3,9.1,1009.0,10.8,70.0,13.5,8.0,7.1
3919,1950-09-24,7.1,1,0.0,0,8.0,12.7,1003.9,12.0,92.0,12.8,9.7,8.7
3920,1950-09-25,2.5,1,0.9,0,6.7,12.9,991.1,14.2,78.0,16.4,12.6,10.9
3921,1950-09-26,2.6,1,2.0,0,5.3,11.5,996.2,12.5,78.0,15.2,11.6,9.7
3922,1950-09-27,0.1,1,0.0,0,7.7,10.5,1009.5,11.2,79.0,13.2,10.3,9.3
3923,1950-09-28,0.5,1,0.1,0,8.0,11.3,1005.6,12.8,76.0,14.6,9.1,7.3
3924,1950-09-29,4.5,1,0.0,0,8.0,14.1,1003.1,12.7,96.0,14.3,12.1,11.4
3925,1950-09-30,0.0,0,0.6,0,6.3,14.9,996.6,16.3,79.0,20.1,12.1,12.1
3926,1950-10-01,4.6,1,1.0,0,4.7,11.3,994.4,13.0,73.0,15.8,11.0,12.4
3927,1950-10-02,9.4,1,1.1,0,5.3,11.1,998.3,12.7,74.0,15.3,10.6,8.9
3928,1950-10-03,0.0,0,5.4,0,3.3,9.6,1009.4,11.4,72.0,14.4,9.6,8.2
3929,1950-10-04,0.0,0,1.1,0,1.7,12.0,1012.0,13.3,78.0,16.5,10.6,8.9
3930,1950-10-05,0.0,0,7.0,0,5.0,11.9,1010.2,15.4,67.0,20.4,9.6,5.9
3931,1950-10-06,0.0,0,8.2,0,0.0,13.9,1007.5,17.2,71.0,21.8,12.4,8.3
3932,1950-10-07,0.3,1,4.0,0,6.0,12.4,1006.0,15.6,71.0,18.6,13.5,12.3
3933,1950-10-08,1.4,1,0.0,0,7.3,13.1,1000.4,13.0,86.0,15.2,12.2,12.0
