,MESS_DATUM,RSK,RSKF,SDK,SHK_TAG,NM,VPM,TMK,UPM,TXK,TNK,TGK
4477,1959-04-05,0.0,0,-999.0,0,0.7,10.0,14.0,62.0,22.7,8.1,-999.0
4478,1959-04-06,9.5,1,-999.0,0,5.3,9.5,14.0,61.0,20.5,8.7,-999.0
4479,1959-04-07,12.1,1,-999.0,0,4.3,7.6,5.0,86.0,13.0,4.6,-999.0
4480,1959-04-08,1.6,1,-999.0,0,4.7,8.9,9.7,73.0,12.8,4.2,-999.0
4481,1959-04-09,2.1,1,-999.0,0,8.0,8.7,8.1,77.0,11.5,6.7,-999.0
4482,1959-04-10,2.6,1,-999.0,0,5.3,7.7,5.6,84.0,9.5,1.2,-999.0
4483,1959-04-11,7.1,1,-999.0,0,7.3,8.7,8.0,81.0,10.9,4.2,-999.0
4484,1959-04-12,0.5,1,-999.0,0,7.7,11.3,11.4,84.0,15.0,7.6,-999.0
4485,1959-04-13,0.0,0,-999.0,0,0.7,10.8,13.9,72.0,23.5,5.1,-999.0
4486,1959-04-14,0.0,0,-999.0,0,1.3,12.8,16.1,68.0,24.6,7.6,-999.0
4487,1959-04-15,0.0,0,-999.0,0,4.3,10.3,17.1,51.0,22.2,9.1,-999.0
4488,1959-04-16,0.0,0,-999.0,0,7.3,13.1,15.5,72.0,23.0,8.8,-999.0
4489,1959-04-17,2.3,1,-999.0,0,8.0,11.3,10.2,91.0,13.5,9.3,-999.0
4490,1959-04-18,1.8,1,-999.0,0,7.7,12.7,12.3,88.0,15.9,9.3,-999.0
4491,1959-04-19,4.8,1,-999.0,0,7.0,8.9,7.7,83.0,12.5,6.9,-999.0
4492,1959-04-20,0.0,0,-999.0,0,2.3,5.5,4.3,64.0,8.7,1.5,-999.0
4493,1959-04-21,0.0,0,-999.0,0,1.0,5.3,5.0,60.0,10.5,-1.9,-999.0
4494,1959-04-22,0.0,0,-999.0,0,2.0,6.0,6.9,59.0,13.0,-0.1,-999.0
4495,1959-04-23,0.0,0,-999.0,0,0.3,7.2,9.4,62.0,16.2,0.6,-999.0
4496,1959-04-24,0.0,0,-999.0,0,2.3,8.8,9.9,71.0,16.5,3.7,-999.0
4497,1959-04-25,0.0,0,-999.0,0,2.7,9.3,13.6,63.0,21.6,3.2,-999.0
4498,1959-04-26,2.8,1,-999.0,0,5.0,9.5,12.3,65.0,18.0,9.1,-999.0
4499,1959-04-27,1.3,1,-999.0,0,6.3,8.8,11.0,67.0,16.5,8.1,-999.0
4500,1959-04-28,7.2,1,-999.0,0,7.3,12.0,11.0,91.0,14.1,7.4,-999.0
4501,1959-04-29,0.8,1,-999.0,0,7.3,12.4,13.9,80.0,16.8,7.1,-999.0
4502,1959-04-30,13.2,1,-999.0,0,7.7,12.0,11.9,83.0,15.2,10.6,-999.0
4503,1959-05-01,0.0,0,-999.0,0,7.7,10.9,11.1,81.0,15.7,8.1,-999.0
4504,1959-05-02,0.3,1,-999.0,0,5.7,8.9,9.4,74.0,13.2,6.7,-999.0
4505,1959-05-03,0.0,0,-999.0,0,2.3,7.7,9.9,63.0,14.9,4.2,-999.0
4506,1959-05-04,0.0,0,-999.0,0,4.7,9.6,11.0,72.0,17.0,4.7,-999.0
4507,1959-05-05,2.9,1,-999.0,0,3.0,8.9,12.8,62.0,17.0,7.6,-999.0
4508,1959-05-06,0.0,0,-999.0,0,5.0,11.6,12.5,80.0,15.6,9.5,-999.0
4509,1959-05-07,0.0,1,-999.0,0,3.0,12.8,15.4,72.0,20.0,7.1,-999.0
4510,1959-05-08,0.0,0,-999.0,0,5.0,13.6,17.6,69.0,22.5,11.5,-999.0
4511,1959-05-09,0.0,0,-999.0,0,0.3,13.6,20.9,54.0,26.0,10.2,-999.0
4512,1959-05-10,0.0,0,-999.0,0,0.7,13.9,20.7,56.0,26.0,14.8,-999.0
4513,1959-05-11,0.0,0,-999.0,0,0.7,13.6,21.0,54.0,25.5,12.1,-999.0
4514,1959-05-12,0.0,0,-999.0,0,0.3,11.2,18.5,51.0,23.9,15.1,-999.0
4515,1959-05-13,0.0,0,-999.0,0,0.3,9.3,15.2,52.0,20.5,10.6,-999.0
4516,1959-05-14,1.4,1,-999.0,0,6.0,10.4,12.8,69.0,18.7,8.1,-999.0
4517,1959-05-15,0.3,1,-999.0,0,6.3,9.9,11.8,71.0,16.0,9.2,-999.0
4518,1959-05-16,0.0,0,-999.0,0,5.0,11.3,16.6,61.0,21.0,8.1,-999.0
4519,1959-05-17,10.2,1,-999.0,0,3.3,13.9,17.8,67.0,23.5,11.6,-999.0
4520,1959-05-18,0.5,1,-999.0,0,1.0,14.3,18.4,66.0,25.0,12.1,-999.0
4521,1959-05-19,0.0,0,-999.0,0,6.3,14.9,16.8,78.0,21.3,11.6,-999.0
4522,1959-05-20,0.0,0,-999.0,0,3.0,15.2,19.8,67.0,25.0,10.3,-999.0
4523,1959-05-21,30.1,1,-999.0,0,4.7,16.0,19.2,71.0,25.7,15.5,-999.0
4524,1959-05-22,0.0,0,-999.0,0,5.7,14.3,18.0,69.0,21.0,13.1,-999.0
4525,1959-05-23,0.0,0,-999.0,0,1.3,10.9,17.4,54.0,22.5,13.1,-999.0
4526,1959-05-24,0.0,0,-999.0,0,0.0,8.5,16.7,46.0,22.3,10.2,-999.0
4527,1959-05-25,0.0,0,-999.0,0,0.0,9.9,16.6,51.0,23.0,8.6,-999.0
4528,1959-05-26,0.0,0,-999.0,0,1.7,11.7,17.7,55.0,24.5,7.8,-999.0
4529,1959-05-27,0.0,0,-999.0,0,7.3,9.5,12.2,66.0,18.8,9.4,-999.0
4530,1959-05-28,0.0,0,-999.0,0,5.7,8.3,12.2,57.0,16.8,8.1,-999.0
4531,1959-05-29,0.3,1,-999.0,0,6.0,8.7,10.4,67.0,15.0,7.7,-999.0
4532,1959-05-30,0.0,0,-999.0,0,3.7,9.9,9.3,82.0,14.5,6.1,-999.0
4533,1959-05-31,0.0,0,-999.0,0,1.7,10.3,13.9,65.0,19.1,4.8,-999.0
4534,1959-06-01,0.0,0,-999.0,0,3.3,12.0,17.2,60.0,22.2,11.1,-999.0
4535,1959-06-02,0.0,0,-999.0,0,5.0,12.9,16.9,66.0,22.6,11.5,-999.0
4536,1959-06-03,0.0,0,-999.0,0,0.7,12.4,17.7,60.0,26.4,9.3,-999.0
4537,1959-06-04,0.0,0,-999.0,0,0.3,12.7,20.4,53.0,28.0,10.8,-999.0
4538,1959-06-05,0.0,0,-999.0,0,4.0,13.5,20.8,55.0,27.0,14.6,-999.0
4539,1959-06-06,0.0,0,-999.0,0,3.0,17.2,21.6,65.0,27.8,14.7,-999.0
4540,1959-06-07,5.7,1,-999.0,0,5.0,17.6,19.5,76.0,25.1,14.4,-999.0
4541,1959-06-08,7.4,1,-999.0,0,7.7,14.7,15.0,86.0,19.2,14.6,-999.0
4542,1959-06-09,1.1,1,-999.0,0,7.7,12.9,12.9,83.0,16.0,11.1,-999.0
4543,1959-06-10,0.4,1,-999.0,0,3.3,10.7,13.6,68.0,18.0,7.4,-999.0
4544,1959-06-11,0.0,0,-999.0,0,1.3,9.6,12.8,64.0,17.3,8.1,-999.0
4545,1959-06-12,3.5,1,-999.0,0,7.3,10.7,15.1,63.0,18.3,8.1,-999.0
4546,1959-06-13,0.2,1,-999.0,0,5.3,13.2,17.2,70.0,21.0,13.1,-999.0
4547,1959-06-14,0.0,0,-999.0,0,3.0,10.4,17.9,52.0,22.3,12.1,-999.0
4548,1959-06-15,0.0,0,-999.0,0,3.3,13.5,20.4,55.0,27.2,11.5,-999.0
4549,1959-06-16,0.0,0,-999.0,0,5.0,9.2,13.5,58.0,19.0,10.6,-999.0
4550,1959-06-17,0.0,0,-999.0,0,0.3,10.5,17.9,52.0,26.4,7.1,-999.0
4551,1959-06-18,0.0,0,-999.0,0,0.7,13.6,21.3,52.0,29.2,10.5,-999.0
4552,1959-06-19,0.0,0,-999.0,0,0.7,14.8,22.0,55.0,27.9,14.1,-999.0
4553,1959-06-20,0.0,0,-999.0,0,1.7,13.6,21.9,51.0,27.0,15.1,-999.0
4554,1959-06-21,3.8,1,-999.0,0,5.3,15.7,22.8,56.0,28.5,17.9,-999.0
4555,1959-06-22,6.1,1,-999.0,0,6.7,19.7,19.3,86.0,24.0,17.4,-999.0
4556,1959-06-23,1.2,1,-999.0,0,6.7,18.8,19.2,82.0,25.5,17.0,-999.0
4557,1959-06-24,0.0,0,-999.0,0,3.0,18.4,20.8,75.0,26.9,16.0,-999.0
4558,1959-06-25,0.0,0,-999.0,0,2.7,16.9,20.2,69.0,26.0,15.1,-999.0
4559,1959-06-26,20.0,1,-999.0,0,6.0,19.5,19.0,87.0,22.0,15.2,-999.0
4560,1959-06-27,0.0,0,-999.0,0,5.3,16.5,19.6,71.0,24.4,15.4,-999.0
4561,1959-06-28,1.8,1,-999.0,0,7.3,14.8,18.0,71.0,21.3,17.0,-999.0
4562,1959-06-29,2.1,1,-999.0,0,6.7,13.7,15.4,77.0,18.9,14.2,-999.0
4563,1959-06-30,6.5,1,-999.0,0,5.7,13.1,13.5,84.0,18.5,12.1,-999.0
4564,1959-07-01,0.0,0,-999.0,0,7.7,14.1,16.4,76.0,19.5,12.6,-999.0
4565,1959-07-02,0.2,1,-999.0,0,4.3,16.7,18.9,76.0,23.5,15.1,-999.0
4566,1959-07-03,0.0,0,-999.0,0,6.0,16.7,21.2,67.0,25.5,14.5,-999.0
4567,1959-07-04,0.0,0,-999.0,0,1.3,17.1,20.9,67.0,26.9,14.6,-999.0
4568,1959-07-05,0.0,0,-999.0,0,0.3,18.0,23.4,63.0,31.4,14.6,-999.0
4569,1959-07-06,0.1,1,-999.0,0,2.7,20.1,22.2,75.0,29.5,16.3,-999.0
4570,1959-07-07,0.0,0,-999.0,0,2.0,16.8,21.4,65.0,27.0,16.8,-999.0
4571,1959-07-08,0.0,0,-999.0,0,0.0,16.9,23.4,59.0,31.0,16.0,-999.0
4572,1959-07-09,0.0,0,-999.0,0,0.0,21.2,27.0,60.0,34.4,15.6,-999.0
4573,1959-07-10,0.0,0,-999.0,0,0.7,22.8,28.0,60.0,36.3,20.2,-999.0
4574,1959-07-11,0.0,0,-999.0,0,5.7,21.7,25.7,65.0,33.6,20.7,-999.0
4575,1959-07-12,16.4,1,-999.0,0,6.3,21.3,21.0,83.0,28.8,18.7,-999.0
4576,1959-07-13,0.0,0,-999.0,0,3.0,14.3,19.3,63.0,25.2,15.5,-999.0
4577,1959-07-14,0.0,0,-999.0,0,3.7,12.8,21.6,51.0,27.0,12.7,-999.0
4578,1959-07-15,0.0,0,-999.0,0,6.0,13.9,19.9,60.0,25.9,16.7,-999.0
4579,1959-07-16,0.0,0,-999.0,0,2.7,14.7,19.6,63.0,24.5,14.9,-999.0
4580,1959-07-17,0.0,0,-999.0,0,0.3,14.1,20.0,61.0,27.1,13.6,-999.0
4581,1959-07-18,0.0,0,-999.0,0,0.0,13.3,21.7,53.0,28.7,12.6,-999.0
4582,1959-07-19,0.0,0,-999.0,0,0.3,17.2,24.1,58.0,30.0,15.4,-999.0
4583,1959-07-20,0.0,0,-999.0,0,2.0,16.3,24.0,54.0,29.5,19.3,-999.0
4584,1959-07-21,0.0,0,-999.0,0,0.3,14.8,22.3,54.0,29.4,15.1,-999.0
4585,1959-07-22,0.0,0,-999.0,0,0.3,14.1,25.7,43.0,30.6,15.2,-999.0
4586,1959-07-23,0.0,0,-999.0,0,0.0,14.3,24.8,46.0,30.0,17.2,-999.0
4587,1959-07-24,0.0,0,-999.0,0,2.3,15.7,23.8,54.0,30.7,16.7,-999.0
4588,1959-07-25,0.0,0,-999.0,0,5.3,15.5,23.2,55.0,30.0,16.0,-999.0
4589,1959-07-26,0.0,0,-999.0,0,1.3,16.9,22.5,61.0,29.9,16.2,-999.0
4590,1959-07-27,0.4,1,-999.0,0,2.0,17.2,22.9,63.0,30.7,15.7,-999.0
4591,1959-07-28,6.5,1,-999.0,0,3.0,13.7,23.0,49.0,28.2,17.2,-999.0
4592,1959-07-29,9.2,1,-999.0,0,4.7,14.3,16.0,78.0,22.5,13.3,-999.0
4593,1959-07-30,1.4,1,-999.0,0,5.7,14.3,15.0,82.0,19.5,13.1,-999.0
4594,1959-07-31,11.0,1,-999.0,0,7.3,14.4,15.0,83.0,18.0,13.2,-999.0
4595,1959-08-01,0.0,0,-999.0,0,6.7,15.1,16.3,81.0,21.5,13.3,-999.0
4596,1959-08-02,0.7,1,-999.0,0,7.7,14.0,15.4,80.0,18.0,13.8,-999.0
4597,1959-08-03,7.5,1,-999.0,0,8.0,16.1,15.5,90.0,18.3,14.2,-999.0
4598,1959-08-04,0.1,1,-999.0,0,6.0,14.8,15.6,83.0,19.8,13.6,-999.0
4599,1959-08-05,0.1,1,-999.0,0,6.3,14.5,18.2,71.0,22.6,11.8,-999.0
4600,1959-08-06,0.0,0,-999.0,0,4.7,15.9,17.4,78.0,21.7,15.7,-999.0
4601,1959-08-07,0.0,0,-999.0,0,0.3,15.9,19.9,69.0,25.5,12.6,-999.0
4602,1959-08-08,0.0,0,-999.0,0,4.3,18.7,21.6,72.0,28.0,14.5,-999.0
4603,1959-08-09,0.3,1,-999.0,0,2.7,20.1,21.3,77.0,28.3,18.4,-999.0
4604,1959-08-10,33.6,1,-999.0,0,3.0,19.7,20.4,78.0,29.0,15.1,-999.0
4605,1959-08-11,0.0,0,-999.0,0,1.3,17.5,19.4,76.0,25.5,16.0,-999.0
4606,1959-08-12,0.0,0,-999.0,0,2.0,16.3,19.1,74.0,25.0,15.1,-999.0
4607,1959-08-13,0.0,0,-999.0,0,0.7,15.5,19.6,69.0,27.0,12.8,-999.0
4608,1959-08-14,15.1,1,-999.0,0,4.7,18.5,19.2,81.0,23.0,13.7,-999.0
4609,1959-08-15,3.3,1,-999.0,0,7.7,17.5,16.6,91.0,19.0,15.7,-999.0
4610,1959-08-16,0.0,0,-999.0,0,4.7,14.1,16.6,74.0,20.7,13.5,-999.0
4611,1959-08-17,0.0,1,-999.0,0,5.3,14.0,15.6,79.0,20.0,11.6,-999.0
4612,1959-08-18,0.0,0,-999.0,0,3.0,16.8,19.3,75.0,23.6,15.4,-999.0
4613,1959-08-19,0.0,0,-999.0,0,0.7,16.9,21.2,68.0,26.4,15.6,-999.0
4614,1959-08-20,0.0,0,-999.0,0,2.3,17.2,21.0,68.0,26.4,16.3,-999.0
4615,1959-08-21,2.0,1,-999.0,0,1.0,16.7,21.3,68.0,28.0,13.5,-999.0
4616,1959-08-22,0.0,0,-999.0,0,5.3,17.9,19.2,79.0,24.5,16.3,-999.0
4617,1959-08-23,0.0,0,-999.0,0,0.7,17.5,22.2,66.0,27.5,15.8,-999.0
4618,1959-08-24,0.0,0,-999.0,0,0.3,18.5,23.0,66.0,29.5,16.3,-999.0
4619,1959-08-25,0.0,0,-999.0,0,0.3,18.1,22.6,66.0,29.8,16.3,-999.0
4620,1959-08-26,0.0,0,-999.0,0,0.3,20.7,22.6,73.0,29.5,17.0,-999.0
4621,1959-08-27,0.0,0,-999.0,0,2.0,13.7,19.8,59.0,24.0,16.5,-999.0
4622,1959-08-28,0.0,0,-999.0,0,0.0,13.5,18.2,64.0,26.5,10.3,-999.0
4623,1959-08-29,0.0,0,-999.0,0,4.7,10.4,14.7,60.0,20.0,12.3,-999.0
4624,1959-08-30,0.0,0,-999.0,0,1.0,9.9,13.1,63.0,19.5,7.3,-999.0
4625,1959-08-31,0.0,0,-999.0,0,2.0,10.1,15.4,60.0,20.5,6.7,-999.0
4626,1959-09-01,0.0,0,-999.0,0,0.3,10.5,16.0,58.0,21.2,11.2,-999.0
4627,1959-09-02,0.0,0,-999.0,0,0.3,9.9,16.4,53.0,22.0,10.3,-999.0
4628,1959-09-03,0.0,0,-999.0,0,0.7,9.5,16.7,50.0,22.7,10.7,-999.0
4629,1959-09-04,0.0,0,-999.0,0,0.7,10.7,16.8,55.0,23.7,12.1,-999.0
4630,1959-09-05,0.0,0,-999.0,0,1.0,10.7,18.9,49.0,24.8,12.8,-999.0
4631,1959-09-06,0.0,0,-999.0,0,0.7,11.3,17.0,57.0,23.7,14.1,-999.0
4632,1959-09-07,0.0,0,-999.0,0,0.7,11.2,17.4,55.0,23.7,10.6,-999.0
4633,1959-09-08,0.0,0,-999.0,0,0.0,11.1,15.7,61.0,23.0,10.4,-999.0
4634,1959-09-09,0.0,0,-999.0,0,0.0,10.9,15.9,63.0,24.8,7.8,-999.0
4635,1959-09-10,0.0,0,-999.0,0,0.0,12.4,18.6,57.0,27.0,9.1,-999.0
4636,1959-09-11,0.0,0,-999.0,0,0.0,12.0,17.6,63.0,28.0,10.3,-999.0
4637,1959-09-12,0.0,0,-999.0,0,0.0,11.1,17.4,58.0,28.5,9.3,-999.0
4638,1959-09-13,0.0,0,-999.0,0,1.3,13.7,22.4,51.0,29.6,13.5,-999.0
4639,1959-09-14,0.0,0,-999.0,0,0.0,12.7,18.3,60.0,23.0,14.5,-999.0
4640,1959-09-15,0.0,1,-999.0,0,0.0,14.3,17.3,71.0,25.5,11.1,-999.0
4641,1959-09-16,12.4,1,-999.0,0,4.7,16.5,18.8,75.0,26.0,15.2,-999.0
4642,1959-09-17,0.0,0,-999.0,0,0.3,11.5,16.7,60.0,21.2,13.5,-999.0
4643,1959-09-18,0.0,0,-999.0,0,0.0,8.5,12.0,58.0,20.0,8.5,-999.0
4644,1959-09-19,0.0,0,-999.0,0,0.0,8.4,13.0,54.0,20.9,4.2,-999.0
4645,1959-09-20,0.0,0,-999.0,0,0.0,8.9,12.8,62.0,22.6,4.7,-999.0
4646,1959-09-21,0.0,0,-999.0,0,0.7,12.3,18.6,63.0,26.0,5.6,-999.0
4647,1959-09-22,0.3,1,-999.0,0,6.7,14.4,18.8,65.0,25.0,15.5,-999.0
4648,1959-09-23,0.0,0,-999.0,0,2.7,14.3,17.0,71.0,24.0,14.1,-999.0
4649,1959-09-24,0.0,0,-999.0,0,0.3,12.4,15.9,70.0,21.7,9.5,-999.0
4650,1959-09-25,0.0,0,-999.0,0,2.7,11.3,16.9,60.0,22.5,11.1,-999.0
4651,1959-09-26,0.0,1,-999.0,0,4.3,13.6,17.7,69.0,22.3,10.1,-999.0
4652,1959-09-27,0.0,0,-999.0,0,2.3,12.3,16.4,63.0,21.7,14.3,-999.0
4653,1959-09-28,0.0,0,-999.0,0,0.3,9.2,13.7,59.0,19.3,9.0,-999.0
4654,1959-09-29,0.0,0,-999.0,0,0.0,7.7,13.8,49.0,19.5,8.6,-999.0
4655,1959-09-30,0.0,0,-999.0,0,0.0,6.8,12.6,47.0,19.2,7.8,-999.0
4656,1959-10-01,0.0,0,-999.0,0,0.0,8.8,11.0,64.0,19.4,7.0,-999.0
4657,1959-10-02,0.0,0,-999.0,0,0.0,9.6,11.4,72.0,21.4,3.7,-999.0
4658,1959-10-03,0.0,0,-999.0,0,3.0,11.2,11.8,78.0,20.6,6.5,-999.0
4659,1959-10-04,0.0,0,-999.0,0,0.0,9.9,14.8,62.0,20.9,4.9,-999.0
4660,1959-10-05,0.0,0,-999.0,0,0.3,7.6,11.2,55.0,17.6,8.6,-999.0
4661,1959-10-06,0.0,0,-999.0,0,0.0,6.5,10.8,51.0,15.9,4.7,-999.0
4662,1959-10-07,0.0,0,-999.0,0,0.0,7.6,8.2,69.0,17.3,1.9,-999.0
4663,1959-10-08,0.0,0,-999.0,0,0.0,7.1,7.7,69.0,17.8,0.5,-999.0
4664,1959-10-09,0.0,0,-999.0,0,0.0,8.4,11.8,64.0,20.3,2.0,-999.0
4665,1959-10-10,0.0,0,-999.0,0,4.0,10.0,13.6,66.0,19.4,4.1,-999.0
4666,1959-10-11,0.0,1,-999.0,0,7.3,11.9,11.3,86.0,14.0,10.2,-999.0
4667,1959-10-12,0.0,0,-999.0,0,4.3,11.6,11.9,80.0,17.7,9.2,-999.0
4668,1959-10-13,0.0,0,-999.0,0,0.0,9.9,9.3,82.0,16.9,4.5,-999.0
4669,1959-10-14,0.0,0,-999.0,0,0.0,8.4,9.4,72.0,16.7,3.1,-999.0
4670,1959-10-15,0.0,0,-999.0,0,0.0,6.8,8.4,62.0,17.4,1.7,-999.0
4671,1959-10-16,0.0,0,-999.0,0,0.0,6.9,6.4,73.0,15.4,-0.6,-999.0
4672,1959-10-17,2.5,1,-999.0,0,2.3,7.6,8.1,73.0,17.0,0.9,-999.0
4673,1959-10-18,0.0,0,-999.0,0,3.7,10.5,11.2,75.0,18.7,5.1,-999.0
4674,1959-10-19,8.5,1,-999.0,0,7.7,11.6,11.8,86.0,15.5,5.4,-999.0
4675,1959-10-20,2.8,1,-999.0,0,5.7,11.5,10.4,89.0,13.4,9.2,-999.0
4676,1959-10-21,1.4,1,-999.0,0,5.3,8.8,9.7,76.0,13.8,3.6,-999.0
4677,1959-10-22,2.1,1,-999.0,0,5.3,10.4,8.6,91.0,11.5,7.2,-999.0
4678,1959-10-23,0.0,0,-999.0,0,2.7,8.5,8.4,77.0,13.9,5.5,-999.0
4679,1959-10-24,0.0,0,-999.0,0,3.7,8.3,8.1,77.0,15.9,3.0,-999.0
4680,1959-10-25,0.4,1,-999.0,0,4.7,9.2,6.6,90.0,15.2,3.7,-999.0
4681,1959-10-26,0.0,0,-999.0,0,4.3,8.0,5.7,85.0,10.6,2.8,-999.0
4682,1959-10-27,0.4,1,-999.0,0,5.0,8.4,11.9,61.0,15.5,2.2,-999.0
4683,1959-10-28,0.3,1,-999.0,0,7.7,8.4,7.3,81.0,13.8,6.6,-999.0
4684,1959-10-29,7.1,1,-999.0,0,8.0,7.3,5.6,81.0,7.1,4.2,-999.0
4685,1959-10-30,6.6,1,-999.0,0,6.0,7.2,5.9,80.0,7.4,3.3,-999.0
4686,1959-10-31,5.7,1,-999.0,0,8.0,9.1,6.7,94.0,7.8,4.4,-999.0
4687,1959-11-01,0.3,1,-999.0,0,5.3,8.4,5.2,90.0,8.3,3.1,-999.0
4688,1959-11-02,0.2,1,-999.0,0,5.3,8.5,5.2,92.0,8.7,1.6,-999.0
4689,1959-11-03,0.0,0,-999.0,0,4.7,7.5,5.0,86.0,8.5,1.7,-999.0
4690,1959-11-04,3.3,1,-999.0,0,7.3,7.3,4.6,86.0,6.5,0.7,-999.0
4691,1959-11-05,3.7,1,-999.0,0,7.7,7.6,4.2,91.0,6.2,3.4,-999.0
4692,1959-11-06,0.0,0,-999.0,0,6.7,7.5,5.4,84.0,7.3,3.3,-999.0
4693,1959-11-07,0.0,0,-999.0,0,8.0,7.5,4.6,87.0,5.5,3.9,-999.0
4694,1959-11-08,0.0,0,-999.0,0,5.3,6.5,2.2,86.0,5.4,0.1,-999.0
4695,1959-11-09,0.0,0,-999.0,0,7.7,6.3,2.4,87.0,4.5,-2.0,-999.0
4696,1959-11-10,1.8,1,-999.0,0,8.0,6.9,3.7,87.0,5.3,2.2,-999.0
4697,1959-11-11,1.0,1,-999.0,0,4.3,7.5,4.0,92.0,7.2,2.5,-999.0
4698,1959-11-12,0.1,1,-999.0,0,6.0,7.2,4.4,87.0,6.0,-0.3,-999.0
4699,1959-11-13,3.0,1,-999.0,0,5.0,7.2,4.2,85.0,7.0,3.0,-999.0
4700,1959-11-14,10.7,1,-999.0,0,8.0,8.0,5.1,91.0,6.0,2.9,-999.0
4701,1959-11-15,0.2,1,-999.0,0,6.7,7.7,5.7,84.0,8.3,3.3,-999.0
4702,1959-11-16,0.3,1,-999.0,0,7.7,8.7,6.6,89.0,7.6,4.2,-999.0
4703,1959-11-17,1.8,1,-999.0,0,5.0,7.5,4.8,88.0,7.6,0.0,-999.0
4704,1959-11-18,0.0,0,-999.0,0,2.7,8.0,5.2,88.0,9.3,4.0,-999.0
4705,1959-11-19,0.0,0,-999.0,0,5.0,8.1,5.0,88.0,10.9,1.5,-999.0
4706,1959-11-20,0.0,0,-999.0,0,0.0,6.8,2.6,88.0,8.5,-0.3,-999.0
4707,1959-11-21,0.0,0,-999.0,0,8.0,6.8,2.7,94.0,4.3,-2.3,-999.0
4708,1959-11-22,0.0,0,-999.0,0,8.0,6.9,3.8,86.0,4.5,3.4,-999.0
4709,1959-11-23,0.0,0,-999.0,0,8.0,6.3,1.8,91.0,4.5,1.0,-999.0
4710,1959-11-24,0.0,0,-999.0,0,8.0,5.1,-0.3,85.0,2.5,-0.5,-999.0
4711,1959-11-25,0.0,0,-999.0,0,8.0,5.3,-0.1,88.0,0.5,-1.3,-999.0
4712,1959-11-26,0.3,1,-999.0,0,6.0,5.6,-0.1,90.0,2.9,-1.6,-999.0
4713,1959-11-27,6.0,1,-999.0,0,8.0,6.8,2.5,94.0,4.0,-1.1,-999.0
4714,1959-11-28,0.0,0,-999.0,0,5.3,8.5,6.7,87.0,7.6,3.6,-999.0
4715,1959-11-29,0.0,0,-999.0,0,4.0,7.5,3.8,92.0,7.5,-0.5,-999.0
4716,1959-11-30,0.0,0,-999.0,0,5.7,6.9,3.0,91.0,4.8,2.0,-999.0
4717,1959-12-01,0.4,1,-999.0,0,8.0,7.1,2.6,96.0,4.0,1.6,-999.0
4718,1959-12-02,0.1,1,-999.0,0,8.0,7.3,3.7,91.0,4.5,2.5,-999.0
4719,1959-12-03,3.1,1,-999.0,0,6.3,7.2,5.7,79.0,7.5,3.5,-999.0
4720,1959-12-04,0.0,0,-999.0,0,5.0,6.9,3.7,83.0,6.6,1.5,-999.0
4721,1959-12-05,0.0,0,-999.0,0,5.0,6.8,2.2,92.0,5.0,0.3,-999.0
4722,1959-12-06,0.0,0,-999.0,0,8.0,6.3,1.0,97.0,2.0,-1.4,-999.0
4723,1959-12-07,0.9,1,-999.0,0,6.7,6.1,1.4,91.0,2.4,0.0,-999.0
4724,1959-12-08,0.7,8,-999.0,0,7.7,6.3,2.0,89.0,3.0,1.1,-999.0
4725,1959-12-09,0.0,0,-999.0,0,5.0,6.9,2.2,91.0,6.2,-0.1,-999.0
4726,1959-12-10,0.0,0,-999.0,0,8.0,6.0,1.5,88.0,2.5,-0.4,-999.0
4727,1959-12-11,0.5,1,-999.0,0,5.3,5.9,0.4,91.0,2.1,-0.4,-999.0
4728,1959-12-12,0.7,1,-999.0,0,8.0,5.9,0.4,96.0,1.3,-2.0,-999.0
4729,1959-12-13,0.7,7,-999.0,0,8.0,5.9,0.1,96.0,1.2,-0.3,-999.0
4730,1959-12-14,0.0,0,-999.0,0,7.7,5.3,0.0,87.0,1.0,-0.6,-999.0
4731,1959-12-15,0.0,0,-999.0,0,2.7,4.7,-1.8,83.0,1.4,-3.9,-999.0
4732,1959-12-16,0.0,0,-999.0,0,5.0,4.9,-2.2,93.0,1.1,-5.8,-999.0
4733,1959-12-17,5.8,1,-999.0,0,6.7,7.7,5.6,88.0,7.7,-5.8,-999.0
4734,1959-12-18,2.0,1,-999.0,0,7.7,7.9,6.0,82.0,8.5,4.8,-999.0
4735,1959-12-19,2.5,1,-999.0,0,4.7,6.8,5.4,76.0,6.2,4.2,-999.0
4736,1959-12-20,9.4,1,-999.0,0,8.0,9.6,8.2,91.0,9.9,4.2,-999.0
4737,1959-12-21,1.0,1,-999.0,0,6.0,7.5,3.8,86.0,9.7,0.7,-999.0
4738,1959-12-22,0.7,1,-999.0,0,7.0,6.9,2.6,91.0,5.7,0.2,-999.0
4739,1959-12-23,5.7,1,-999.0,0,8.0,9.1,7.4,88.0,8.6,1.4,-999.0
4740,1959-12-24,1.8,1,-999.0,0,6.0,7.6,4.1,91.0,7.1,3.2,-999.0
4741,1959-12-25,6.3,1,-999.0,0,5.3,8.1,7.0,81.0,7.8,3.4,-999.0
4742,1959-12-26,12.3,1,-999.0,0,8.0,10.7,10.1,85.0,11.8,6.5,-999.0
4743,1959-12-27,10.0,1,-999.0,0,3.3,8.5,8.1,77.0,11.3,7.0,-999.0
