,MESS_DATUM,FX,FM,RSK,RSKF,SDK,SHK_TAG,NM,VPM,PM,TMK,UPM,TXK,TNK
6105,1917-04-19,-999.0,-999.0,1.0,7,0.0,-999,8.0,1.3,695.7,-17.4,100.0,-16.9,-18.5
6106,1917-04-20,-999.0,-999.0,2.6,7,0.0,-999,8.0,2.0,698.2,-13.0,100.0,-11.5,-17.2
6107,1917-04-21,-999.0,-999.0,7.1,7,0.0,-999,8.0,1.6,697.8,-15.1,100.0,-13.7,-17.1
6108,1917-04-22,-999.0,-999.0,26.3,7,0.0,-999,8.0,1.7,699.5,-14.8,100.0,-13.7,-15.8
6109,1917-04-23,-999.0,-999.0,3.5,7,0.0,-999,8.0,2.0,701.0,-13.0,100.0,-12.2,-14.9
6110,1917-04-24,-999.0,-999.0,2.2,7,8.2,200,6.0,1.9,701.8,-12.7,88.0,-10.1,-13.5
6111,1917-04-25,-999.0,-999.0,1.1,7,4.4,200,7.7,2.4,704.7,-11.4,98.0,-8.2,-13.9
6112,1917-04-26,-999.0,-999.0,0.4,7,5.3,200,8.0,2.5,705.9,-10.8,100.0,-8.9,-12.3
6113,1917-04-27,-999.0,-999.0,0.0,0,9.0,200,5.7,2.5,703.5,-10.0,96.0,-8.6,-12.2
6114,1917-04-28,-999.0,-999.0,5.0,7,2.4,200,7.7,2.9,703.4,-8.2,98.0,-7.1,-10.8
6115,1917-04-29,-999.0,-999.0,0.0,0,9.0,200,3.7,3.1,706.1,-5.2,77.0,-4.2,-7.0
6116,1917-04-30,-999.0,-999.0,1.4,7,9.2,200,5.0,4.1,708.2,-2.8,83.0,0.3,-5.2
6117,1917-05-01,-999.0,-999.0,0.2,7,7.2,190,6.3,4.7,710.1,-1.8,89.0,0.4,-4.7
6118,1917-05-02,-999.0,-999.0,0.0,0,13.2,190,1.3,4.5,712.2,-1.5,83.0,0.8,-3.1
6119,1917-05-03,-999.0,-999.0,0.0,0,14.0,190,1.3,3.6,712.5,-1.4,66.0,0.2,-3.0
6120,1917-05-04,-999.0,-999.0,0.0,0,13.2,180,3.0,3.9,712.3,0.5,60.0,2.5,-1.6
6121,1917-05-05,-999.0,-999.0,0.0,7,3.4,180,7.7,5.6,708.7,1.6,81.0,3.3,0.2
6122,1917-05-06,-999.0,-999.0,6.0,7,2.4,180,7.7,5.6,705.0,-1.4,97.0,2.1,-2.9
6123,1917-05-07,-999.0,-999.0,0.1,7,10.4,180,4.7,4.8,704.9,-1.0,85.0,1.4,-3.5
6124,1917-05-08,-999.0,-999.0,9.3,7,0.4,170,8.0,4.9,703.5,-3.0,97.0,0.2,-4.6
6125,1917-05-09,-999.0,-999.0,0.3,7,1.2,-999,8.0,4.8,706.2,-2.8,99.0,-1.0,-5.1
6126,1917-05-10,-999.0,-999.0,0.0,0,7.2,160,4.0,4.7,710.7,-1.8,88.0,0.3,-4.2
6127,1917-05-11,-999.0,-999.0,0.1,7,10.3,160,4.7,4.7,712.5,0.2,76.0,2.4,-2.7
6128,1917-05-12,-999.0,-999.0,0.1,7,10.4,150,6.7,5.3,713.9,2.2,73.0,4.9,-0.1
6129,1917-05-13,-999.0,-999.0,17.9,1,3.4,150,7.3,6.4,715.7,3.1,84.0,5.8,1.4
6130,1917-05-14,-999.0,-999.0,1.8,1,5.4,140,6.7,6.1,715.1,3.6,77.0,5.0,2.2
6131,1917-05-15,-999.0,-999.0,0.4,8,6.2,140,7.7,6.4,710.6,2.6,85.0,5.7,0.5
6132,1917-05-16,-999.0,-999.0,2.6,7,2.4,130,6.7,6.0,706.3,2.2,83.0,4.2,0.2
6133,1917-05-17,-999.0,-999.0,0.3,7,2.2,130,7.7,6.3,705.7,1.4,93.0,3.5,0.0
6134,1917-05-18,-999.0,-999.0,0.0,0,10.4,120,4.0,5.1,705.5,1.4,74.0,3.8,0.1
6135,1917-05-19,-999.0,-999.0,0.0,0,12.3,120,5.3,4.3,704.9,0.8,66.0,3.0,-1.1
6136,1917-05-20,-999.0,-999.0,0.0,0,8.0,120,5.0,5.7,705.0,3.4,73.0,6.8,0.5
6137,1917-05-21,-999.0,-999.0,12.3,8,5.0,110,6.7,6.4,705.0,2.0,89.0,3.5,1.4
6138,1917-05-22,-999.0,-999.0,0.0,0,12.4,100,2.7,5.3,708.2,1.4,78.0,4.8,-0.3
6139,1917-05-23,-999.0,-999.0,0.0,0,10.4,90,4.0,5.2,711.9,1.3,75.0,5.4,-1.8
6140,1917-05-24,-999.0,-999.0,0.4,1,3.3,80,7.7,6.1,716.5,0.9,94.0,3.8,-1.9
6141,1917-05-25,-999.0,-999.0,1.0,1,9.4,80,6.7,5.9,717.9,2.4,79.0,6.7,-1.5
6142,1917-05-26,-999.0,-999.0,0.0,0,3.0,80,7.3,5.6,713.4,-1.0,97.0,1.2,-2.0
6143,1917-05-27,-999.0,-999.0,2.8,7,5.0,70,3.3,4.3,706.6,-2.3,85.0,0.1,-4.0
6144,1917-05-28,-999.0,-999.0,0.0,0,7.4,70,6.3,4.8,705.5,0.2,77.0,1.7,-2.5
6145,1917-05-29,-999.0,-999.0,0.0,0,4.3,70,4.3,5.2,708.5,0.2,82.0,1.9,-0.9
6146,1917-05-30,-999.0,-999.0,0.1,7,5.2,60,5.7,5.6,707.7,-0.2,93.0,2.5,-1.1
6147,1917-05-31,-999.0,-999.0,0.8,7,4.4,60,7.3,5.3,709.0,-0.9,91.0,1.6,-2.2
6148,1917-06-01,-999.0,-999.0,2.5,7,1.3,60,8.0,5.3,711.7,-0.8,91.0,2.4,-2.8
6149,1917-06-02,-999.0,-999.0,10.6,7,6.2,50,7.3,5.6,715.3,1.4,85.0,5.2,-2.8
6150,1917-06-03,-999.0,-999.0,0.0,0,1.3,-999,8.0,6.1,717.7,0.2,99.0,3.1,-1.9
6151,1917-06-04,-999.0,-999.0,0.0,0,14.3,40,1.0,5.7,718.3,4.2,70.0,9.6,-1.0
6152,1917-06-05,-999.0,-999.0,0.0,0,10.0,40,4.7,6.8,717.7,5.0,75.0,7.8,3.0
6153,1917-06-06,-999.0,-999.0,3.1,1,9.3,30,5.0,6.8,717.1,4.8,79.0,6.8,3.2
6154,1917-06-07,-999.0,-999.0,8.2,8,6.0,30,5.7,6.3,716.7,3.8,76.0,7.1,1.0
6155,1917-06-08,-999.0,-999.0,3.3,8,6.3,30,5.7,6.7,714.9,3.1,85.0,7.2,0.9
6156,1917-06-09,-999.0,-999.0,4.9,1,0.4,30,7.3,6.7,714.1,3.6,84.0,7.0,1.2
6157,1917-06-10,-999.0,-999.0,19.0,8,0.3,20,7.3,6.5,713.0,2.1,92.0,5.6,0.9
6158,1917-06-11,-999.0,-999.0,13.3,7,0.0,20,8.0,6.4,709.8,1.6,92.0,3.6,0.4
6159,1917-06-12,-999.0,-999.0,2.3,8,1.0,20,8.0,6.4,709.8,0.6,100.0,3.0,-0.1
6160,1917-06-13,-999.0,-999.0,13.4,8,0.2,-999,8.0,6.0,711.5,0.1,97.0,2.5,-0.5
6161,1917-06-14,-999.0,-999.0,1.8,8,0.4,-999,7.3,6.0,715.5,0.5,96.0,1.6,-1.0
6162,1917-06-15,-999.0,-999.0,0.0,0,12.0,10,5.3,6.7,716.9,3.4,87.0,7.9,-0.6
6163,1917-06-16,-999.0,-999.0,0.0,0,10.4,10,2.7,4.9,717.4,3.5,61.0,5.7,0.4
6164,1917-06-17,-999.0,-999.0,0.0,0,14.2,10,2.3,5.5,716.5,2.6,74.0,4.6,1.0
6165,1917-06-18,-999.0,-999.0,0.0,0,10.0,10,5.7,7.1,714.5,3.4,90.0,6.3,0.4
6166,1917-06-19,-999.0,-999.0,1.4,1,10.3,10,3.7,6.7,712.5,5.4,74.0,9.1,2.3
6167,1917-06-20,-999.0,-999.0,0.0,0,12.3,10,6.3,6.8,710.6,5.5,73.0,8.6,3.5
6168,1917-06-21,-999.0,-999.0,3.0,7,8.1,10,5.7,6.9,709.9,4.0,85.0,7.8,1.5
6169,1917-06-22,-999.0,-999.0,13.0,7,1.2,10,7.7,5.3,708.7,-1.6,97.0,4.4,-3.3
6170,1917-06-23,-999.0,-999.0,13.2,7,0.2,-999,7.7,4.7,709.9,-4.0,100.0,-0.2,-5.2
6171,1917-06-24,-999.0,-999.0,0.0,0,13.2,15,1.0,5.3,712.3,-0.8,94.0,2.6,-5.8
6172,1917-06-25,-999.0,-999.0,1.0,8,5.4,10,6.7,6.7,715.8,2.2,94.0,4.8,-1.0
6173,1917-06-26,-999.0,-999.0,9.8,8,4.0,10,7.7,6.4,715.1,1.7,88.0,5.7,-0.6
6174,1917-06-27,-999.0,-999.0,0.0,1,9.2,10,4.3,6.4,713.1,2.9,83.0,6.6,-0.8
6175,1917-06-28,-999.0,-999.0,1.3,8,8.3,10,4.3,7.1,713.3,4.8,80.0,7.6,2.2
6176,1917-06-29,-999.0,-999.0,4.3,1,9.2,10,6.7,7.7,711.9,5.2,86.0,8.5,3.9
6177,1917-06-30,-999.0,-999.0,5.5,1,8.3,10,5.7,7.3,709.4,3.8,88.0,7.3,1.8
6178,1917-07-01,-999.0,-999.0,17.8,8,3.0,10,7.7,6.7,708.7,1.8,95.0,4.5,0.6
6179,1917-07-02,-999.0,-999.0,8.9,1,0.2,-999,8.0,7.3,710.1,2.8,98.0,4.8,1.2
6180,1917-07-03,-999.0,-999.0,1.2,1,0.3,-999,5.7,6.9,713.7,2.1,95.0,4.2,1.2
6181,1917-07-04,-999.0,-999.0,0.7,7,0.3,-999,8.0,6.7,714.5,1.3,99.0,3.0,0.0
6182,1917-07-05,-999.0,-999.0,27.9,8,0.0,-999,8.0,6.3,711.3,0.3,99.0,2.3,-0.7
6183,1917-07-06,-999.0,-999.0,0.0,0,11.0,-999,2.3,6.5,712.5,2.8,89.0,8.3,-0.6
6184,1917-07-07,-999.0,-999.0,0.0,0,9.4,-999,2.7,6.9,712.3,5.0,79.0,7.9,1.4
6185,1917-07-08,-999.0,-999.0,29.8,8,1.3,-999,7.7,7.3,707.7,2.0,96.0,6.2,-0.8
6186,1917-07-09,-999.0,-999.0,22.5,7,0.0,-999,8.0,5.5,705.1,-2.0,100.0,1.0,-4.2
6187,1917-07-10,-999.0,-999.0,13.2,7,0.0,-999,8.0,5.1,705.1,-2.4,100.0,-0.5,-4.2
6188,1917-07-11,-999.0,-999.0,0.4,7,0.3,-999,8.0,4.8,710.3,-3.6,100.0,-2.4,-4.5
6189,1917-07-12,-999.0,-999.0,0.5,7,2.0,-999,5.3,4.9,714.7,-2.7,96.0,-0.3,-5.5
6190,1917-07-13,-999.0,-999.0,0.0,0,13.4,-999,2.7,4.5,716.7,0.2,74.0,3.0,-3.5
6191,1917-07-14,-999.0,-999.0,0.0,0,14.4,-999,1.3,3.6,717.9,4.4,44.0,5.7,0.4
6192,1917-07-15,-999.0,-999.0,0.0,0,8.0,-999,6.7,7.5,717.3,6.0,85.0,9.2,4.8
6193,1917-07-16,-999.0,-999.0,13.6,8,0.4,-999,7.7,6.8,714.5,3.1,88.0,5.1,1.7
6194,1917-07-17,-999.0,-999.0,7.6,8,1.4,-999,7.3,6.4,713.8,1.2,97.0,3.6,-0.5
6195,1917-07-18,-999.0,-999.0,2.1,1,1.4,-999,8.0,7.6,716.3,3.2,100.0,4.7,0.6
6196,1917-07-19,-999.0,-999.0,0.9,1,9.4,-999,6.0,7.5,716.3,4.9,85.0,7.7,2.6
6197,1917-07-20,-999.0,-999.0,18.3,1,2.2,-999,8.0,7.5,714.9,2.7,100.0,4.0,2.2
6198,1917-07-21,-999.0,-999.0,10.0,8,0.0,-999,8.0,6.1,712.9,0.0,100.0,2.5,-1.2
6199,1917-07-22,-999.0,-999.0,0.0,0,1.3,-999,5.3,5.5,713.0,-1.2,98.0,0.4,-2.1
6200,1917-07-23,-999.0,-999.0,0.0,0,13.2,-999,0.7,3.9,714.9,1.3,56.0,4.9,-3.0
6201,1917-07-24,-999.0,-999.0,0.0,0,11.0,-999,2.3,4.1,715.9,3.0,53.0,6.5,0.5
6202,1917-07-25,-999.0,-999.0,0.0,0,9.0,-999,3.3,6.8,714.7,2.5,91.0,6.0,0.5
6203,1917-07-26,-999.0,-999.0,3.0,8,2.0,-999,8.0,6.5,713.5,1.3,97.0,3.9,0.3
6204,1917-07-27,-999.0,-999.0,0.0,0,11.4,-999,2.7,6.8,716.2,4.4,83.0,8.8,0.7
6205,1917-07-28,-999.0,-999.0,0.0,0,13.4,-999,2.3,8.4,717.5,6.2,89.0,10.0,3.0
6206,1917-07-29,-999.0,-999.0,3.6,1,10.4,-999,6.7,7.3,714.6,6.3,74.0,10.2,4.7
6207,1917-07-30,-999.0,-999.0,28.7,1,8.2,-999,7.3,8.7,709.5,4.8,96.0,8.2,3.2
6208,1917-07-31,-999.0,-999.0,0.1,1,4.0,-999,7.0,7.5,706.2,3.2,96.0,6.3,1.9
6209,1917-08-01,-999.0,-999.0,5.7,1,2.3,-999,7.3,7.2,708.7,2.8,95.0,5.0,0.9
6210,1917-08-02,-999.0,-999.0,0.5,7,1.3,-999,8.0,6.5,707.9,1.1,98.0,3.4,0.2
6211,1917-08-03,-999.0,-999.0,15.4,8,1.0,-999,8.0,6.7,707.8,1.8,95.0,4.0,-0.3
6212,1917-08-04,-999.0,-999.0,4.8,7,1.4,-999,8.0,6.3,707.7,0.4,98.0,3.5,-0.4
6213,1917-08-05,-999.0,-999.0,9.1,7,2.2,-999,8.0,5.9,708.2,-0.6,98.0,2.8,-1.6
6214,1917-08-06,-999.0,-999.0,1.4,8,1.3,-999,6.0,5.7,707.1,-0.4,97.0,2.6,-1.8
6215,1917-08-07,-999.0,-999.0,1.9,7,3.3,-999,7.3,5.9,707.1,0.6,91.0,4.0,-1.3
6216,1917-08-08,-999.0,-999.0,1.6,1,10.0,-999,3.7,7.1,708.6,3.8,88.0,6.5,-0.4
6217,1917-08-09,-999.0,-999.0,17.4,1,8.2,-999,4.3,7.3,708.1,4.6,86.0,7.4,2.5
6218,1917-08-10,-999.0,-999.0,4.1,7,1.4,-999,7.3,4.8,706.3,-2.7,99.0,3.6,-4.2
6219,1917-08-11,-999.0,-999.0,0.3,1,2.4,-999,5.3,6.3,710.3,0.8,98.0,3.0,-3.8
6220,1917-08-12,-999.0,-999.0,0.0,0,2.3,-999,5.7,7.2,712.1,3.4,93.0,5.1,1.5
6221,1917-08-13,-999.0,-999.0,0.0,0,13.3,-999,3.0,6.9,713.0,6.6,73.0,9.0,3.1
6222,1917-08-14,-999.0,-999.0,22.8,8,10.2,-999,5.3,8.3,709.9,5.6,88.0,9.9,4.1
6223,1917-08-15,-999.0,-999.0,33.0,8,3.0,-999,8.0,6.4,708.6,0.8,98.0,4.1,-0.5
6224,1917-08-16,-999.0,-999.0,6.6,7,0.0,-999,7.7,5.1,709.4,-2.2,100.0,0.2,-2.7
6225,1917-08-17,-999.0,-999.0,0.0,0,11.2,10,2.3,4.8,715.1,0.5,81.0,2.2,-3.0
6226,1917-08-18,-999.0,-999.0,0.0,0,11.3,-999,1.7,5.7,715.8,3.2,73.0,6.0,1.2
6227,1917-08-19,-999.0,-999.0,1.1,1,11.0,-999,4.3,6.3,715.9,4.7,73.0,7.2,1.4
6228,1917-08-20,-999.0,-999.0,2.5,1,3.3,-999,7.3,7.3,712.7,3.4,93.0,6.0,2.3
6229,1917-08-21,-999.0,-999.0,0.5,1,0.0,-999,7.0,7.1,711.9,2.5,97.0,4.4,1.4
6230,1917-08-22,-999.0,-999.0,0.0,0,13.0,-999,3.7,5.5,714.6,4.7,64.0,8.0,0.3
6231,1917-08-23,-999.0,-999.0,0.1,1,11.4,-999,2.7,6.9,715.4,6.2,68.0,9.8,3.7
6232,1917-08-24,-999.0,-999.0,9.6,1,0.2,-999,8.0,8.1,715.5,4.7,97.0,6.9,2.5
6233,1917-08-25,-999.0,-999.0,0.6,1,5.3,-999,4.7,7.5,715.1,3.6,92.0,6.4,2.5
6234,1917-08-26,-999.0,-999.0,3.6,7,8.3,-999,4.7,7.3,711.3,4.2,91.0,6.5,2.0
6235,1917-08-27,-999.0,-999.0,0.0,0,6.4,-999,6.7,5.6,704.2,0.5,93.0,4.2,-4.0
6236,1917-08-28,-999.0,-999.0,1.9,1,10.0,-999,5.3,7.2,704.7,4.1,86.0,6.5,2.4
6237,1917-08-29,-999.0,-999.0,29.0,7,0.0,-999,8.0,4.9,703.8,-3.1,100.0,3.2,-4.7
6238,1917-08-30,-999.0,-999.0,0.2,7,3.2,10,7.0,5.2,709.7,-1.9,99.0,-0.2,-4.1
6239,1917-08-31,-999.0,-999.0,11.5,7,1.0,-999,7.7,5.2,708.3,-1.5,93.0,0.2,-2.6
6240,1917-09-01,-999.0,-999.0,0.0,0,10.3,-999,5.7,5.3,710.1,-0.4,93.0,1.8,-3.2
6241,1917-09-02,-999.0,-999.0,16.1,7,4.0,-999,7.7,5.9,710.7,-0.4,97.0,2.4,-1.5
6242,1917-09-03,-999.0,-999.0,0.0,0,9.2,-999,4.3,4.1,712.9,-2.6,84.0,-0.7,-4.7
6243,1917-09-04,-999.0,-999.0,0.0,0,12.2,-999,2.0,3.7,713.3,2.3,51.0,4.8,-3.1
6244,1917-09-05,-999.0,-999.0,0.0,0,12.2,-999,1.3,5.9,711.8,3.4,74.0,5.4,1.8
6245,1917-09-06,-999.0,-999.0,0.0,0,12.2,-999,0.3,6.0,711.8,3.8,73.0,5.9,2.9
6246,1917-09-07,-999.0,-999.0,0.0,0,7.4,-999,5.3,6.1,712.7,3.1,79.0,4.9,1.2
6247,1917-09-08,-999.0,-999.0,1.9,1,8.0,-999,6.3,6.7,714.6,3.2,86.0,5.8,1.8
6248,1917-09-09,-999.0,-999.0,3.3,1,2.2,-999,8.0,6.8,714.3,1.5,98.0,5.0,0.5
6249,1917-09-10,-999.0,-999.0,0.0,1,4.3,-999,5.3,6.7,715.3,2.7,89.0,5.2,0.7
6250,1917-09-11,-999.0,-999.0,8.6,1,10.2,-999,5.7,6.3,714.9,3.7,79.0,6.3,0.6
6251,1917-09-12,-999.0,-999.0,35.8,8,0.4,-999,7.7,6.9,708.6,1.0,100.0,4.3,-1.2
6252,1917-09-13,-999.0,-999.0,6.9,7,0.0,-999,8.0,3.9,708.2,-5.7,100.0,-1.2,-6.5
6253,1917-09-14,-999.0,-999.0,10.6,7,0.0,10,8.0,5.2,709.5,-2.1,100.0,-0.6,-9.0
6254,1917-09-15,-999.0,-999.0,0.0,0,0.4,10,7.7,5.7,712.3,-0.6,100.0,0.1,-2.2
6255,1917-09-16,-999.0,-999.0,0.0,0,8.0,10,2.3,5.1,715.5,0.6,80.0,2.6,-4.1
6256,1917-09-17,-999.0,-999.0,0.0,0,10.3,-999,2.0,5.9,716.3,4.4,70.0,6.4,2.6
6257,1917-09-18,-999.0,-999.0,0.0,0,10.2,-999,3.7,6.1,718.9,6.2,66.0,8.1,4.6
6258,1917-09-19,-999.0,-999.0,0.0,0,11.2,-999,0.7,4.5,721.4,7.4,45.0,8.7,6.0
6259,1917-09-20,-999.0,-999.0,0.0,0,8.3,-999,4.7,6.1,720.1,7.2,60.0,9.1,6.3
6260,1917-09-21,-999.0,-999.0,5.6,1,0.2,-999,7.0,6.7,717.4,1.2,99.0,6.6,0.2
6261,1917-09-22,-999.0,-999.0,0.0,0,11.0,-999,0.7,3.1,717.7,2.0,44.0,4.1,-2.4
6262,1917-09-23,-999.0,-999.0,0.0,0,11.4,-999,1.0,4.4,716.7,2.6,60.0,5.9,1.3
6263,1917-09-24,-999.0,-999.0,0.0,0,8.4,-999,3.0,5.7,716.5,1.9,82.0,4.6,0.1
6264,1917-09-25,-999.0,-999.0,0.0,0,11.3,-999,0.3,4.7,717.9,3.8,58.0,6.8,0.7
6265,1917-09-26,-999.0,-999.0,0.0,0,11.0,-999,0.0,3.9,717.8,5.0,45.0,7.0,2.9
6266,1917-09-27,-999.0,-999.0,0.0,0,9.0,-999,3.7,5.1,718.5,3.0,66.0,5.2,1.9
6267,1917-09-28,-999.0,-999.0,0.0,0,10.3,-999,2.3,5.7,717.5,2.5,77.0,5.0,0.8
6268,1917-09-29,-999.0,-999.0,2.9,8,8.4,-999,4.7,5.3,715.9,1.0,79.0,4.8,-0.3
6269,1917-09-30,-999.0,-999.0,0.0,0,10.0,-999,3.0,5.2,715.8,2.3,70.0,5.2,0.0
6270,1917-10-01,-999.0,-999.0,0.0,0,11.0,-999,1.0,4.3,716.9,1.6,62.0,4.1,0.1
6271,1917-10-02,-999.0,-999.0,0.0,0,10.2,-999,1.3,5.6,715.8,2.6,76.0,4.4,1.2
6272,1917-10-03,-999.0,-999.0,0.0,0,10.4,-999,4.7,5.1,713.1,1.8,73.0,4.7,0.0
6273,1917-10-04,-999.0,-999.0,0.0,0,7.3,-999,5.7,5.7,709.5,2.0,82.0,3.2,0.4
6274,1917-10-05,-999.0,-999.0,11.0,8,0.0,-999,8.0,4.8,703.1,-4.1,96.0,2.5,-7.8
6275,1917-10-06,-999.0,-999.0,9.4,7,2.0,20,7.0,2.3,699.1,-11.2,93.0,-7.8,-12.6
6276,1917-10-07,-999.0,-999.0,0.0,0,5.0,10,6.0,2.3,698.5,-10.6,98.0,-7.6,-14.8
6277,1917-10-08,-999.0,-999.0,10.0,7,0.0,-999,8.0,2.9,695.8,-8.8,100.0,-5.3,-9.6
6278,1917-10-09,-999.0,-999.0,5.9,7,0.2,10,8.0,4.5,695.3,-4.0,100.0,-3.4,-9.1
6279,1917-10-10,-999.0,-999.0,21.4,7,0.3,10,7.3,4.8,695.8,-4.1,98.0,-0.5,-7.0
6280,1917-10-11,-999.0,-999.0,25.3,7,0.0,-999,8.0,2.5,693.3,-11.2,100.0,-7.0,-12.0
6281,1917-10-12,-999.0,-999.0,0.0,0,5.2,30,6.0,2.9,695.4,-7.7,96.0,-5.3,-12.0
6282,1917-10-13,-999.0,-999.0,0.1,7,8.0,30,5.3,4.1,696.7,-2.4,81.0,-0.8,-5.3
6283,1917-10-14,-999.0,-999.0,7.8,7,1.4,10,8.0,3.6,696.7,-6.8,96.0,-2.7,-9.2
6284,1917-10-15,-999.0,-999.0,5.6,7,2.0,20,7.0,3.2,703.3,-7.2,96.0,-4.8,-9.2
6285,1917-10-16,-999.0,-999.0,0.2,7,10.2,20,2.7,2.4,709.1,-6.9,72.0,-6.1,-9.8
6286,1917-10-17,-999.0,-999.0,2.0,7,2.4,10,7.7,4.7,704.5,-2.3,91.0,-0.6,-6.1
6287,1917-10-18,-999.0,-999.0,0.0,0,10.3,10,1.3,2.3,704.2,-6.0,61.0,-2.4,-8.2
6288,1917-10-19,-999.0,-999.0,9.5,7,0.2,-999,8.0,3.3,704.5,-7.7,100.0,-4.4,-9.4
6289,1917-10-20,-999.0,-999.0,4.9,7,0.0,-999,8.0,2.8,706.7,-9.1,100.0,-8.4,-11.0
6290,1917-10-21,-999.0,-999.0,0.0,0,10.0,50,2.3,2.7,711.1,-5.1,71.0,-3.7,-8.4
6291,1917-10-22,-999.0,-999.0,0.0,0,6.3,50,2.7,1.5,710.9,-3.4,31.0,-0.2,-5.1
6292,1917-10-23,-999.0,-999.0,6.9,7,10.2,40,2.7,2.1,700.6,-5.8,57.0,-4.4,-6.7
6293,1917-10-24,-999.0,-999.0,1.0,7,0.0,-999,8.0,2.0,695.1,-13.1,100.0,-6.1,-14.0
6294,1917-10-25,-999.0,-999.0,0.1,7,1.4,-999,7.3,3.1,697.8,-8.8,100.0,-6.6,-14.7
6295,1917-10-26,-999.0,-999.0,0.0,0,10.2,60,3.0,2.5,702.9,-4.5,62.0,-1.6,-12.5
6296,1917-10-27,-999.0,-999.0,0.0,0,6.4,50,6.0,3.6,699.0,-3.7,80.0,-1.8,-4.5
6297,1917-10-28,-999.0,-999.0,3.5,7,2.4,40,7.3,4.3,691.4,-4.3,100.0,-3.4,-4.8
6298,1917-10-29,-999.0,-999.0,0.7,7,2.4,50,6.3,2.5,698.9,-10.1,98.0,-4.4,-12.7
6299,1917-10-30,-999.0,-999.0,4.0,7,0.2,-999,6.0,3.1,697.7,-7.3,89.0,-4.2,-10.5
6300,1917-10-31,-999.0,-999.0,0.7,7,6.0,60,5.3,2.3,700.3,-11.2,99.0,-7.8,-13.1
6301,1917-11-01,-999.0,-999.0,0.0,0,6.3,60,5.0,2.4,705.1,-9.6,89.0,-8.0,-11.2
6302,1917-11-02,-999.0,-999.0,4.0,7,10.0,50,3.0,2.4,709.8,-4.6,55.0,-3.0,-10.2
6303,1917-11-03,-999.0,-999.0,0.0,0,7.4,50,4.0,3.7,711.8,-3.6,78.0,-1.2,-4.9
6304,1917-11-04,-999.0,-999.0,0.0,0,10.0,50,0.3,1.5,709.3,-3.5,32.0,-3.3,-5.4
6305,1917-11-05,-999.0,-999.0,0.0,0,9.4,40,0.7,1.2,708.7,-3.7,26.0,-2.0,-4.5
6306,1917-11-06,-999.0,-999.0,0.0,0,9.4,40,2.3,2.8,705.5,-6.7,77.0,-4.5,-7.1
6307,1917-11-07,-999.0,-999.0,1.2,7,9.0,30,2.3,2.0,701.9,-5.1,51.0,-3.3,-7.0
6308,1917-11-08,-999.0,-999.0,5.8,7,0.0,-999,6.3,2.1,696.3,-13.0,98.0,-4.9,-14.7
6309,1917-11-09,-999.0,-999.0,1.3,7,5.3,40,5.3,2.1,693.9,-9.0,73.0,-7.1,-14.7
6310,1917-11-10,-999.0,-999.0,11.6,7,0.0,-999,8.0,2.4,687.9,-11.2,99.0,-8.5,-12.8
6311,1917-11-11,-999.0,-999.0,0.5,7,7.0,50,6.7,2.1,694.3,-11.6,93.0,-10.4,-13.2
6312,1917-11-12,-999.0,-999.0,0.0,0,7.4,50,3.3,3.5,701.8,-5.6,91.0,-4.3,-11.5
6313,1917-11-13,-999.0,-999.0,0.0,0,1.3,40,4.3,3.2,704.9,-7.3,87.0,-4.1,-10.2
6314,1917-11-14,-999.0,-999.0,1.3,7,4.3,40,5.3,1.9,703.9,-10.1,73.0,-9.1,-13.1
6315,1917-11-15,-999.0,-999.0,14.3,7,0.0,-999,8.0,2.0,703.3,-13.6,100.0,-9.5,-15.1
6316,1917-11-16,-999.0,-999.0,5.0,7,0.0,-999,8.0,1.7,706.1,-14.0,100.0,-12.2,-16.5
6317,1917-11-17,-999.0,-999.0,2.5,7,0.0,-999,7.3,2.9,711.7,-8.9,100.0,-8.1,-12.7
6318,1917-11-18,-999.0,-999.0,0.0,0,9.0,60,3.3,2.4,715.3,-5.2,61.0,-4.4,-10.4
6319,1917-11-19,-999.0,-999.0,0.0,0,8.0,60,3.3,1.9,714.6,-5.5,47.0,-2.8,-7.2
6320,1917-11-20,-999.0,-999.0,3.3,7,4.3,60,5.0,2.1,710.1,-9.1,76.0,-5.6,-9.8
6321,1917-11-21,-999.0,-999.0,6.1,7,0.0,-999,8.0,3.3,701.1,-7.2,100.0,-6.1,-10.2
6322,1917-11-22,-999.0,-999.0,0.0,0,3.4,60,3.3,1.9,706.1,-10.1,78.0,-7.4,-11.8
6323,1917-11-23,-999.0,-999.0,0.0,0,3.3,60,6.0,2.4,709.5,-8.4,80.0,-7.4,-9.8
6324,1917-11-24,-999.0,-999.0,0.0,0,5.3,60,6.7,2.5,707.9,-6.4,68.0,-4.2,-8.8
6325,1917-11-25,-999.0,-999.0,2.9,7,2.2,50,7.0,2.7,693.8,-10.5,87.0,-4.8,-15.6
6326,1917-11-26,-999.0,-999.0,6.0,7,0.0,-999,6.3,1.3,695.4,-18.2,100.0,-15.6,-18.8
6327,1917-11-27,-999.0,-999.0,0.0,0,5.2,60,5.7,2.9,702.1,-7.2,82.0,-2.2,-19.7
6328,1917-11-28,-999.0,-999.0,0.0,0,0.2,60,6.0,4.1,712.2,-4.4,98.0,-2.2,-5.5
6329,1917-11-29,-999.0,-999.0,0.0,0,8.3,60,0.0,1.9,715.9,-6.1,51.0,-4.4,-6.6
