Jahr,Monat,Unternehmen_Id,Unternehmensbeschreibung,Umsatz in millionen
2020,7,WZ08-563,Ausschank von Getränken,60.9
2020,7,WZ08-561-01,Gaststättengewerbe,92.3
2020,7,WZ08-55-01,Gastgewerbe,84.8
2020,8,WZ08-55,Beherbergung,92.6
2020,8,WZ08-551,"Hotels, Gasthöfe und Pensionen",88.0
2020,8,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,122.5
2020,8,WZ08-553,Campingplätze,212.6
2020,8,WZ08-559,Sonstige Beherbergungsstätten,82.8
2020,8,WZ08-56,Gastronomie,88.8
2020,8,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",98.1
2020,8,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,67.9
2020,8,WZ08-563,Ausschank von Getränken,63.5
2020,8,WZ08-561-01,Gaststättengewerbe,94.6
2020,8,WZ08-55-01,Gastgewerbe,90.2
2020,9,WZ08-55,Beherbergung,91.1
2020,9,WZ08-551,"Hotels, Gasthöfe und Pensionen",89.3
2020,9,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,98.4
2020,9,WZ08-553,Campingplätze,148.0
2020,9,WZ08-559,Sonstige Beherbergungsstätten,86.8
2020,9,WZ08-56,Gastronomie,87.7
2020,9,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",93.2
2020,9,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,79.8
2020,9,WZ08-563,Ausschank von Getränken,60.9
2020,9,WZ08-561-01,Gaststättengewerbe,89.9
2020,9,WZ08-55-01,Gastgewerbe,89.0
2020,10,WZ08-55,Beherbergung,74.2
2020,10,WZ08-551,"Hotels, Gasthöfe und Pensionen",72.8
2020,10,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,83.5
2020,10,WZ08-553,Campingplätze,100.2
2020,10,WZ08-559,Sonstige Beherbergungsstätten,88.1
2020,10,WZ08-56,Gastronomie,78.9
2020,10,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",83.5
2020,10,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,73.5
2020,10,WZ08-563,Ausschank von Getränken,52.2
2020,10,WZ08-561-01,Gaststättengewerbe,80.3
2020,10,WZ08-55-01,Gastgewerbe,77.2
2020,11,WZ08-55,Beherbergung,19.7
2020,11,WZ08-551,"Hotels, Gasthöfe und Pensionen",18.9
2020,11,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,19.7
2020,11,WZ08-553,Campingplätze,34.5
2020,11,WZ08-559,Sonstige Beherbergungsstätten,73.4
2020,11,WZ08-56,Gastronomie,41.0
2020,11,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",36.2
2020,11,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,65.7
2020,11,WZ08-563,Ausschank von Getränken,16.1
2020,11,WZ08-561-01,Gaststättengewerbe,34.2
2020,11,WZ08-55-01,Gastgewerbe,33.3
2020,12,WZ08-55,Beherbergung,17.4
2020,12,WZ08-551,"Hotels, Gasthöfe und Pensionen",16.6
2020,12,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,17.6
2020,12,WZ08-553,Campingplätze,33.8
2020,12,WZ08-559,Sonstige Beherbergungsstätten,68.7
2020,12,WZ08-56,Gastronomie,39.0
2020,12,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",34.4
2020,12,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,63.1
2020,12,WZ08-563,Ausschank von Getränken,14.0
2020,12,WZ08-561-01,Gaststättengewerbe,32.4
2020,12,WZ08-55-01,Gastgewerbe,31.2
2021,1,WZ08-55,Beherbergung,16.0
2021,1,WZ08-551,"Hotels, Gasthöfe und Pensionen",12.6
2021,1,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,15.0
2021,1,WZ08-553,Campingplätze,106.7
2021,1,WZ08-559,Sonstige Beherbergungsstätten,65.4
2021,1,WZ08-56,Gastronomie,39.2
2021,1,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",36.1
2021,1,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,52.8
2021,1,WZ08-563,Ausschank von Getränken,12.2
2021,1,WZ08-561-01,Gaststättengewerbe,33.7
2021,1,WZ08-55-01,Gastgewerbe,32.2
2021,2,WZ08-55,Beherbergung,15.3
2021,2,WZ08-551,"Hotels, Gasthöfe und Pensionen",13.8
2021,2,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,12.6
2021,2,WZ08-553,Campingplätze,46.2
2021,2,WZ08-559,Sonstige Beherbergungsstätten,65.9
2021,2,WZ08-56,Gastronomie,38.9
2021,2,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",34.9
2021,2,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,54.3
2021,2,WZ08-563,Ausschank von Getränken,12.7
2021,2,WZ08-561-01,Gaststättengewerbe,32.6
2021,2,WZ08-55-01,Gastgewerbe,31.8
2021,3,WZ08-55,Beherbergung,20.3
2021,3,WZ08-551,"Hotels, Gasthöfe und Pensionen",18.7
2021,3,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,14.3
2021,3,WZ08-553,Campingplätze,71.0
2021,3,WZ08-559,Sonstige Beherbergungsstätten,70.3
2021,3,WZ08-56,Gastronomie,46.0
2021,3,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",42.2
2021,3,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,62.3
2021,3,WZ08-563,Ausschank von Getränken,15.2
2021,3,WZ08-561-01,Gaststättengewerbe,39.4
2021,3,WZ08-55-01,Gastgewerbe,38.3
2021,4,WZ08-55,Beherbergung,19.2
2021,4,WZ08-551,"Hotels, Gasthöfe und Pensionen",17.6
2021,4,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,15.2
2021,4,WZ08-553,Campingplätze,61.7
2021,4,WZ08-559,Sonstige Beherbergungsstätten,68.2
2021,4,WZ08-56,Gastronomie,43.8
2021,4,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",40.5
2021,4,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,58.3
2021,4,WZ08-563,Ausschank von Getränken,15.1
2021,4,WZ08-561-01,Gaststättengewerbe,37.9
2021,4,WZ08-55-01,Gastgewerbe,36.4
2021,5,WZ08-55,Beherbergung,28.6
2021,5,WZ08-551,"Hotels, Gasthöfe und Pensionen",26.2
2021,5,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,32.4
2021,5,WZ08-553,Campingplätze,79.7
2021,5,WZ08-559,Sonstige Beherbergungsstätten,70.9
2021,5,WZ08-56,Gastronomie,53.3
2021,5,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",52.6
2021,5,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,63.0
2021,5,WZ08-563,Ausschank von Getränken,22.6
2021,5,WZ08-561-01,Gaststättengewerbe,49.5
2021,5,WZ08-55-01,Gastgewerbe,45.8
2021,6,WZ08-55,Beherbergung,64.3
2021,6,WZ08-551,"Hotels, Gasthöfe und Pensionen",61.4
2021,6,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,74.8
2021,6,WZ08-553,Campingplätze,147.8
2021,6,WZ08-559,Sonstige Beherbergungsstätten,79.3
2021,6,WZ08-56,Gastronomie,74.1
2021,6,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",79.0
2021,6,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,70.3
2021,6,WZ08-563,Ausschank von Getränken,52.2
2021,6,WZ08-561-01,Gaststättengewerbe,76.3
2021,6,WZ08-55-01,Gastgewerbe,70.7
2021,7,WZ08-55,Beherbergung,89.4
2021,7,WZ08-551,"Hotels, Gasthöfe und Pensionen",83.0
2021,7,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,132.2
2021,7,WZ08-553,Campingplätze,202.9
2021,7,WZ08-559,Sonstige Beherbergungsstätten,86.5
2021,7,WZ08-56,Gastronomie,86.0
2021,7,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",96.2
2021,7,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,70.9
2021,7,WZ08-563,Ausschank von Getränken,65.8
2021,7,WZ08-561-01,Gaststättengewerbe,93.1
2021,7,WZ08-55-01,Gastgewerbe,86.3
2021,8,WZ08-55,Beherbergung,103.1
2021,8,WZ08-551,"Hotels, Gasthöfe und Pensionen",96.3
2021,8,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,156.7
2021,8,WZ08-553,Campingplätze,208.3
2021,8,WZ08-559,Sonstige Beherbergungsstätten,87.4
2021,8,WZ08-56,Gastronomie,86.6
2021,8,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",96.9
2021,8,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,71.5
2021,8,WZ08-563,Ausschank von Getränken,65.6
2021,8,WZ08-561-01,Gaststättengewerbe,93.7
2021,8,WZ08-55-01,Gastgewerbe,90.6
2021,9,WZ08-55,Beherbergung,105.6
2021,9,WZ08-551,"Hotels, Gasthöfe und Pensionen",105.1
2021,9,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,116.7
2021,9,WZ08-553,Campingplätze,151.2
2021,9,WZ08-559,Sonstige Beherbergungsstätten,92.5
2021,9,WZ08-56,Gastronomie,86.9
2021,9,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",91.2
2021,9,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,84.4
2021,9,WZ08-563,Ausschank von Getränken,66.3
2021,9,WZ08-561-01,Gaststättengewerbe,88.7
2021,9,WZ08-55-01,Gastgewerbe,91.6
2021,10,WZ08-55,Beherbergung,103.0
2021,10,WZ08-551,"Hotels, Gasthöfe und Pensionen",102.6
2021,10,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,124.3
2021,10,WZ08-553,Campingplätze,102.6
2021,10,WZ08-559,Sonstige Beherbergungsstätten,100.6
2021,10,WZ08-56,Gastronomie,87.4
2021,10,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",92.6
2021,10,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,82.2
2021,10,WZ08-563,Ausschank von Getränken,70.0
2021,10,WZ08-561-01,Gaststättengewerbe,90.3
2021,10,WZ08-55-01,Gastgewerbe,91.1
2021,11,WZ08-55,Beherbergung,79.8
2021,11,WZ08-551,"Hotels, Gasthöfe und Pensionen",83.0
2021,11,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,65.7
2021,11,WZ08-553,Campingplätze,55.0
2021,11,WZ08-559,Sonstige Beherbergungsstätten,96.9
2021,11,WZ08-56,Gastronomie,74.5
2021,11,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",73.1
2021,11,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,83.6
2021,11,WZ08-563,Ausschank von Getränken,53.6
2021,11,WZ08-561-01,Gaststättengewerbe,71.1
2021,11,WZ08-55-01,Gastgewerbe,75.4
2021,12,WZ08-55,Beherbergung,54.6
2021,12,WZ08-551,"Hotels, Gasthöfe und Pensionen",55.9
2021,12,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,46.7
2021,12,WZ08-553,Campingplätze,49.2
2021,12,WZ08-559,Sonstige Beherbergungsstätten,85.9
2021,12,WZ08-56,Gastronomie,70.3
2021,12,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",71.5
2021,12,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,75.2
2021,12,WZ08-563,Ausschank von Getränken,45.2
2021,12,WZ08-561-01,Gaststättengewerbe,68.8
2021,12,WZ08-55-01,Gastgewerbe,65.3
2022,1,WZ08-55,Beherbergung,48.8
2022,1,WZ08-551,"Hotels, Gasthöfe und Pensionen",47.5
2022,1,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,53.8
2022,1,WZ08-553,Campingplätze,105.0
2022,1,WZ08-559,Sonstige Beherbergungsstätten,77.8
2022,1,WZ08-56,Gastronomie,70.0
2022,1,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",71.5
2022,1,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,77.8
2022,1,WZ08-563,Ausschank von Getränken,43.2
2022,1,WZ08-561-01,Gaststättengewerbe,68.5
2022,1,WZ08-55-01,Gastgewerbe,62.0
2022,2,WZ08-55,Beherbergung,52.8
2022,2,WZ08-551,"Hotels, Gasthöfe und Pensionen",52.8
2022,2,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,56.8
2022,2,WZ08-553,Campingplätze,57.6
2022,2,WZ08-559,Sonstige Beherbergungsstätten,79.7
2022,2,WZ08-56,Gastronomie,72.8
2022,2,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",74.4
2022,2,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,80.0
2022,2,WZ08-563,Ausschank von Getränken,47.2
2022,2,WZ08-561-01,Gaststättengewerbe,71.5
2022,2,WZ08-55-01,Gastgewerbe,65.2
2022,3,WZ08-55,Beherbergung,69.0
2022,3,WZ08-551,"Hotels, Gasthöfe und Pensionen",69.0
2022,3,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,73.6
2022,3,WZ08-553,Campingplätze,85.3
2022,3,WZ08-559,Sonstige Beherbergungsstätten,85.4
2022,3,WZ08-56,Gastronomie,82.7
2022,3,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",85.0
2022,3,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,86.4
2022,3,WZ08-563,Ausschank von Getränken,58.5
2022,3,WZ08-561-01,Gaststättengewerbe,82.3
2022,3,WZ08-55-01,Gastgewerbe,77.1
2022,4,WZ08-55,Beherbergung,89.2
2022,4,WZ08-551,"Hotels, Gasthöfe und Pensionen",88.4
2022,4,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,102.3
2022,4,WZ08-553,Campingplätze,124.3
2022,4,WZ08-559,Sonstige Beherbergungsstätten,97.2
2022,4,WZ08-56,Gastronomie,92.5
2022,4,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",97.2
2022,4,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,87.2
2022,4,WZ08-563,Ausschank von Getränken,70.1
2022,4,WZ08-561-01,Gaststättengewerbe,94.5
2022,4,WZ08-55-01,Gastgewerbe,90.3
2022,5,WZ08-55,Beherbergung,110.7
2022,5,WZ08-551,"Hotels, Gasthöfe und Pensionen",111.4
2022,5,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,115.3
2022,5,WZ08-553,Campingplätze,132.7
2022,5,WZ08-559,Sonstige Beherbergungsstätten,106.4
2022,5,WZ08-56,Gastronomie,103.7
2022,5,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",108.7
2022,5,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,99.0
2022,5,WZ08-563,Ausschank von Getränken,79.1
2022,5,WZ08-561-01,Gaststättengewerbe,105.7
2022,5,WZ08-55-01,Gastgewerbe,105.0
2022,6,WZ08-55,Beherbergung,116.6
2022,6,WZ08-551,"Hotels, Gasthöfe und Pensionen",115.9
2022,6,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,131.7
2022,6,WZ08-553,Campingplätze,166.1
2022,6,WZ08-559,Sonstige Beherbergungsstätten,105.7
2022,6,WZ08-56,Gastronomie,101.7
2022,6,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",106.2
2022,6,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,98.1
2022,6,WZ08-563,Ausschank von Getränken,78.0
2022,6,WZ08-561-01,Gaststättengewerbe,103.4
2022,6,WZ08-55-01,Gastgewerbe,105.7
2022,7,WZ08-55,Beherbergung,118.4
2022,7,WZ08-551,"Hotels, Gasthöfe und Pensionen",116.1
2022,7,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,142.5
2022,7,WZ08-553,Campingplätze,204.5
2022,7,WZ08-559,Sonstige Beherbergungsstätten,109.1
2022,7,WZ08-56,Gastronomie,105.3
2022,7,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",112.0
2022,7,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.1
2022,7,WZ08-563,Ausschank von Getränken,81.8
2022,7,WZ08-561-01,Gaststättengewerbe,109.0
2022,7,WZ08-55-01,Gastgewerbe,108.7
2022,8,WZ08-55,Beherbergung,119.4
2022,8,WZ08-551,"Hotels, Gasthöfe und Pensionen",116.8
2022,8,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,150.7
2022,8,WZ08-553,Campingplätze,198.7
2022,8,WZ08-559,Sonstige Beherbergungsstätten,100.8
2022,8,WZ08-56,Gastronomie,101.1
2022,8,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",108.1
2022,8,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,88.3
2022,8,WZ08-563,Ausschank von Getränken,78.7
2022,8,WZ08-561-01,Gaststättengewerbe,105.1
2022,8,WZ08-55-01,Gastgewerbe,106.3
2022,9,WZ08-55,Beherbergung,122.6
2022,9,WZ08-551,"Hotels, Gasthöfe und Pensionen",123.6
2022,9,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,126.9
2022,9,WZ08-553,Campingplätze,140.0
2022,9,WZ08-559,Sonstige Beherbergungsstätten,108.6
2022,9,WZ08-56,Gastronomie,96.1
2022,9,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",97.7
2022,9,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,102.8
2022,9,WZ08-563,Ausschank von Getränken,71.8
2022,9,WZ08-561-01,Gaststättengewerbe,95.1
2022,9,WZ08-55-01,Gastgewerbe,104.1
2022,10,WZ08-55,Beherbergung,114.3
2022,10,WZ08-551,"Hotels, Gasthöfe und Pensionen",115.8
2022,10,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,119.0
2022,10,WZ08-553,Campingplätze,99.8
2022,10,WZ08-559,Sonstige Beherbergungsstätten,109.5
2022,10,WZ08-56,Gastronomie,96.8
2022,10,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",100.3
2022,10,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.9
2022,10,WZ08-563,Ausschank von Getränken,75.4
2022,10,WZ08-561-01,Gaststättengewerbe,97.8
2022,10,WZ08-55-01,Gastgewerbe,101.7
2022,11,WZ08-55,Beherbergung,92.0
2022,11,WZ08-551,"Hotels, Gasthöfe und Pensionen",95.1
2022,11,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,76.8
2022,11,WZ08-553,Campingplätze,63.1
2022,11,WZ08-559,Sonstige Beherbergungsstätten,102.4
2022,11,WZ08-56,Gastronomie,86.0
2022,11,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",85.8
2022,11,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,97.6
2022,11,WZ08-563,Ausschank von Getränken,63.5
2022,11,WZ08-561-01,Gaststättengewerbe,83.6
2022,11,WZ08-55-01,Gastgewerbe,87.1
2022,12,WZ08-55,Beherbergung,90.1
2022,12,WZ08-551,"Hotels, Gasthöfe und Pensionen",93.4
2022,12,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,75.0
2022,12,WZ08-553,Campingplätze,50.1
2022,12,WZ08-559,Sonstige Beherbergungsstätten,99.3
2022,12,WZ08-56,Gastronomie,91.3
2022,12,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",93.2
2022,12,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.6
2022,12,WZ08-563,Ausschank von Getränken,70.4
2022,12,WZ08-561-01,Gaststättengewerbe,90.9
2022,12,WZ08-55-01,Gastgewerbe,89.9
2023,1,WZ08-55,Beherbergung,70.9
2023,1,WZ08-551,"Hotels, Gasthöfe und Pensionen",70.8
2023,1,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,67.1
2023,1,WZ08-553,Campingplätze,117.8
2023,1,WZ08-559,Sonstige Beherbergungsstätten,91.5
2023,1,WZ08-56,Gastronomie,78.2
2023,1,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",79.3
2023,1,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,86.6
2023,1,WZ08-563,Ausschank von Getränken,53.1
2023,1,WZ08-561-01,Gaststättengewerbe,76.6
2023,1,WZ08-55-01,Gastgewerbe,74.8
2023,2,WZ08-55,Beherbergung,75.8
2023,2,WZ08-551,"Hotels, Gasthöfe und Pensionen",77.5
2023,2,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,69.3
2023,2,WZ08-553,Campingplätze,58.4
2023,2,WZ08-559,Sonstige Beherbergungsstätten,90.4
2023,2,WZ08-56,Gastronomie,77.4
2023,2,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",78.0
2023,2,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,86.4
2023,2,WZ08-563,Ausschank von Getränken,54.8
2023,2,WZ08-561-01,Gaststättengewerbe,75.6
2023,2,WZ08-55-01,Gastgewerbe,76.0
2023,3,WZ08-55,Beherbergung,90.0
2023,3,WZ08-551,"Hotels, Gasthöfe und Pensionen",91.8
2023,3,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,82.8
2023,3,WZ08-553,Campingplätze,85.4
2023,3,WZ08-559,Sonstige Beherbergungsstätten,104.6
2023,3,WZ08-56,Gastronomie,86.8
2023,3,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",88.0
2023,3,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.8
2023,3,WZ08-563,Ausschank von Getränken,60.4
2023,3,WZ08-561-01,Gaststättengewerbe,85.1
2023,3,WZ08-55-01,Gastgewerbe,87.0
2023,4,WZ08-55,Beherbergung,96.8
2023,4,WZ08-551,"Hotels, Gasthöfe und Pensionen",97.2
2023,4,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,102.3
2023,4,WZ08-553,Campingplätze,115.7
2023,4,WZ08-559,Sonstige Beherbergungsstätten,96.0
2023,4,WZ08-56,Gastronomie,89.8
2023,4,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",94.4
2023,4,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,85.9
2023,4,WZ08-563,Ausschank von Getränken,65.9
2023,4,WZ08-561-01,Gaststättengewerbe,91.5
2023,4,WZ08-55-01,Gastgewerbe,91.2
2023,5,WZ08-55,Beherbergung,111.4
2023,5,WZ08-551,"Hotels, Gasthöfe und Pensionen",112.5
2023,5,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,110.5
2023,5,WZ08-553,Campingplätze,134.6
2023,5,WZ08-559,Sonstige Beherbergungsstätten,105.4
2023,5,WZ08-56,Gastronomie,98.2
2023,5,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",102.9
2023,5,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.8
2023,5,WZ08-563,Ausschank von Getränken,69.9
2023,5,WZ08-561-01,Gaststättengewerbe,99.5
2023,5,WZ08-55-01,Gastgewerbe,101.6
2023,6,WZ08-55,Beherbergung,115.9
2023,6,WZ08-551,"Hotels, Gasthöfe und Pensionen",115.9
2023,6,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,122.8
2023,6,WZ08-553,Campingplätze,158.9
2023,6,WZ08-559,Sonstige Beherbergungsstätten,115.3
2023,6,WZ08-56,Gastronomie,98.5
2023,6,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",101.6
2023,6,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,101.0
2023,6,WZ08-563,Ausschank von Getränken,71.4
2023,6,WZ08-561-01,Gaststättengewerbe,98.5
2023,6,WZ08-55-01,Gastgewerbe,103.4
2023,7,WZ08-55,Beherbergung,113.4
2023,7,WZ08-551,"Hotels, Gasthöfe und Pensionen",111.5
2023,7,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,135.1
2023,7,WZ08-553,Campingplätze,191.7
2023,7,WZ08-559,Sonstige Beherbergungsstätten,103.6
2023,7,WZ08-56,Gastronomie,100.9
2023,7,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",107.0
2023,7,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,93.7
2023,7,WZ08-563,Ausschank von Getränken,72.3
2023,7,WZ08-561-01,Gaststättengewerbe,103.4
2023,7,WZ08-55-01,Gastgewerbe,104.1
2023,8,WZ08-55,Beherbergung,111.7
2023,8,WZ08-551,"Hotels, Gasthöfe und Pensionen",109.2
2023,8,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,140.0
2023,8,WZ08-553,Campingplätze,189.4
2023,8,WZ08-559,Sonstige Beherbergungsstätten,97.7
2023,8,WZ08-56,Gastronomie,95.1
2023,8,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",101.6
2023,8,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,86.6
2023,8,WZ08-563,Ausschank von Getränken,67.0
2023,8,WZ08-561-01,Gaststättengewerbe,98.0
2023,8,WZ08-55-01,Gastgewerbe,99.8
2023,9,WZ08-55,Beherbergung,123.4
2023,9,WZ08-551,"Hotels, Gasthöfe und Pensionen",124.7
2023,9,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,124.0
2023,9,WZ08-553,Campingplätze,146.8
2023,9,WZ08-559,Sonstige Beherbergungsstätten,103.2
2023,9,WZ08-56,Gastronomie,98.8
2023,9,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",101.5
2023,9,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,102.0
2023,9,WZ08-563,Ausschank von Getränken,73.3
2023,9,WZ08-561-01,Gaststättengewerbe,98.7
2023,9,WZ08-55-01,Gastgewerbe,106.1
2023,10,WZ08-55,Beherbergung,111.2
2023,10,WZ08-551,"Hotels, Gasthöfe und Pensionen",112.7
2023,10,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,115.8
2023,10,WZ08-553,Campingplätze,96.1
2023,10,WZ08-559,Sonstige Beherbergungsstätten,107.9
2023,10,WZ08-56,Gastronomie,93.2
2023,10,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",96.8
2023,10,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.2
2023,10,WZ08-563,Ausschank von Getränken,66.5
2023,10,WZ08-561-01,Gaststättengewerbe,93.7
2023,10,WZ08-55-01,Gastgewerbe,98.4
2023,11,WZ08-55,Beherbergung,90.9
2023,11,WZ08-551,"Hotels, Gasthöfe und Pensionen",94.5
2023,11,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,72.4
